SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,251366558998,0,20830.002654963577,5411846.041218286,1308823,21164.31088211033,5322316.479702309,2.116431088211033,133,2617550.2809568243,2631632.3337357664,21177
1,262848838298,0,15351.676183871728,5042670.41034303,788015,12326.47639220954,4970527.517882002,1.232647639220954,81,1528.7178495532241,3285665.5275437892,21985
2,261611255372,0,22390.480355029078,4680722.305884007,1256897,19571.02339774938,4674951.217112319,1.9571023397749379,128,2492.9096173133985,4381079.79593646,23103
3,255402746326,0,14891.857727276662,4619012.397759202,878117,14095.38484525497,4621575.452707387,1.409538484525497,90,4480.147897660503,4726825.892564235,21883
4,249917587812,0,17248.877067820802,5397499.757011365,1038984,16965.59268645603,5316998.504033629,1.696559268645603,106,9363.252118746186,3060421.8149855165,21016
5,259452858144,0,24629.98298555786,5599956.719289492,1365187,21429.7118936116,5597758.26212432,2.14297118936116,139,2629.7870788450873,5479405.166657511,24813
6,263146883624,0,18090.12788263543,5431162.467148619,1137945,17632.737793049106,5287001.473775589,1.7632737793049107,116,7651.2855462786665,2231251.8256012904,22055
7,259088275432,0,29627.531115421265,5448015.779674664,1736837,27172.20603001663,5433048.9537112275,2.717220603001663,176,3766.5446822802846,4505036.293325455,23163
8,256215248535,0,12959.62790534103,5004978.269180106,799915,12801.73611350044,4843701.834332331,1.280173611350044,82,8619.41861408197,2121325.843967005,20085
9,262071067900,0,14721.765593438846,5212884.668184505,937276,14652.514032816669,5141750.055207533,1.4652514032816668,96,12271.554734948526,3290002.4442644897,22724
