SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,121854378001,0,5346801.649958744,5554491.815242063,162880338,5346726.073269631,5554469.7397716725,534.736496224719,16290,341330.8751712769,1084179.2693874734,157
1,123606826588,0,5375032.612014244,5539029.726089044,166092877,5374882.74991843,5538915.481349867,537.5753621284986,16612,193564.05123964907,266269.36609421315,173
2,123917541552,0,5388272.682630486,5630044.958748326,166921806,5388163.222394269,5629980.579110725,538.874311638428,16694,270167.47364735143,482703.896890133,179
3,124377701577,0,4966566.412735939,5044505.751914552,154430095,4966493.705606708,5044482.935900965,496.71272793496263,15445,353036.728063767,1001396.4560405768,173
4,125900708733,0,5830599.945358802,6082897.538617841,183514782,5830466.272884408,6082797.326157514,583.1259532773016,18354,235385.56521293917,336422.43253375986,177
5,126939674862,0,5123837.147116762,5350327.701259091,162601523,5123746.8561903685,5350278.013764394,512.4322270846116,16262,282181.703895924,532778.6480183506,167
6,133880684048,0,4751813.066399667,4838892.778995898,159040328,4751708.377676932,4838856.287272248,475.2290004821914,15906,212461.30920861076,582063.9134570337,164
7,126339773331,0,5376062.048517365,5543071.101373182,169798590,5375939.99175987,5542984.778955635,537.6293707683714,16981,227054.70315435747,334830.8808612638,170
8,130309731589,0,5250825.911141481,5378599.694379651,171055626,5250744.481295195,5378555.068897691,525.1486534173046,17108,281015.70315749245,514128.6846960171,150
9,127252159254,0,4926554.976298438,5074767.844198635,156726234,4926482.21983152,5074728.031353999,492.7223493078791,15675,282881.1748596879,522077.2007775618,141
10,119215611123,0,5557490.319178943,5716930.6010589525,165630800,5557358.753262984,5716828.345393325,555.7990303323567,16565,243917.3120312214,327450.44355891336,180
11,122562540536,0,4818833.802574498,5005461.317126765,147649998,4818768.552097077,5005446.060226469,481.9416153623439,14767,296325.61887662055,1128507.7423384232,131
