SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,222020151581,0,479655.6051238352,8047351.911672093,24243978,437230.5815879255,8031099.157999962,4372.305815879255,242685,4943.468011915792,2679943.4722305858,24522
1,221551735793,0,485123.2722556627,8903235.464106742,24207151,437488.7863237514,8877664.346851027,4374.887863237514,242316,4454.209326696209,2309663.759189614,24449
2,221962135998,0,468277.3421633324,8845624.61455538,23764299,428699.71300356113,8820372.715961397,4287.001426184387,237888,5161.537784328421,2338621.769561916,24477
3,221692348889,0,497378.1707065421,7832706.37666746,24709586,446278.24323128484,7818095.90906113,4462.815188037475,247343,4271.3286358508685,2715730.9311978114,24532
4,221234224320,0,494660.9263828958,7958694.165314877,24952497,451599.20580591663,7882324.698738767,4515.992058059166,249773,5098.339304205423,739876.6944762521,24803
5,221119121604,0,499576.632505452,8281599.662689948,24828915,449599.4524527887,8254917.408968018,4496.001905944966,248538,4452.435278203456,1956180.655692953,24844
6,221487932172,0,495509.07395767013,8574535.96605509,24649559,445615.2487953799,8552244.715742188,4456.152487953798,246746,4450.898961286065,2402947.1584089487,25041
7,221052701102,0,493003.40459700243,8371133.306547069,24246035,439178.5285410459,8349190.424701734,4391.785285410459,242704,4005.479916719245,2313783.956014079,24365
8,220986499586,0,502494.8382519523,8447259.712473128,25131631,455340.268244942,8430545.574373962,4553.418413307116,251561,4659.353228352349,2773680.0717821396,24382
9,220662141940,0,504904.70246154326,8583689.57706502,25198976,457230.65639158816,8565543.80733217,4572.311243124839,252234,4640.913195087761,2690704.1976413657,24398
10,222023601279,0,494013.58593906555,8652856.303525455,24661705,444737.2596029478,8632358.172383904,4447.399471595272,246857,4268.197212881437,2501477.4374070517,23837
11,221561626039,0,490264.18114031263,7971036.282942964,24789357,447976.5100772862,7955727.560356061,4479.782942544144,248137,5022.432565369889,2684349.2991256323,24244
