SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,191302273582,0,1010026.718822488,1011836.6316104762,47485089,993862.2497264952,995613.6491566164,99.42365841575828,4755,57814.49637834453,57817.01847215247,46938
1,197979910651,0,1044179.2876455715,1046165.7452352054,50780384,1026977.3096241824,1028898.8810750504,102.73755081289745,5085,57738.55850194645,57744.895797464196,49835
2,194199344031,0,1050386.7098221509,1052329.9865510564,50068077,1032321.2624652225,1034199.2617315587,103.27517632702396,5014,57668.94645930394,57678.011433668165,50951
3,199664314427,0,1036749.447893715,1038717.1122773185,50789693,1018578.6507901803,1020477.7451228431,101.91090803277366,5087,58010.12230665554,58015.84992501943,53759
4,189620196830,0,997558.4747461184,999314.9774298037,46518364,982240.790346721,983944.1865170381,98.23833286058036,4657,57980.29936009843,57987.91307764017,44809
5,201391350731,0,1057841.0941237037,1059950.6893081942,52265077,1039160.893654933,1041196.3908321141,103.97651708332629,5235,57868.237148835244,57874.00865426278,54427
6,198064556975,0,1054143.1729363725,1056168.9982967284,51274810,1036539.3139263856,1038497.5321817254,103.7034153820297,5135,57851.054384313524,57855.734915531866,50615
7,194014355016,0,1005562.7519680485,1007462.9524342795,47960523,989770.3084092085,991610.1882670166,99.02345806276506,4803,58003.492505093265,58006.12816762921,46889
8,188847137192,0,1007556.0123611038,1009360.1341265662,46766689,991552.0604880656,993299.052434241,99.2123715538411,4684,58120.29643217192,58125.51939558779,46253
9,201063039990,0,1067983.8494590544,1070003.8869390122,52636595,1048304.3328623851,1050249.5365235528,104.86249047296758,5271,58397.85571634623,58401.01921072102,57219
