SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,245270674859,0,99282.39299631171,4121397.2258550543,6087547,99385.98657998322,4119724.2688562423,9.948192778365655,610,2993741.849230239,,6570
1,241245061415,0,88962.6493585332,4316586.346084583,5365307,89038.09211268865,4314801.905499041,8.903809211268864,537,2920572.016402002,2930031.0703166877,4693
2,248868993120,0,59890.0081415525,4287484.717880782,3726091,59951.2209735419,4283710.736288336,5.995122097354191,373,2329313.2965116315,,3909
3,243248715257,0,74923.49192802247,4632706.237727584,4556172,74984.97980032026,4631018.338011019,7.498497980032026,456,3230227.7762037776,,3828
4,247423283440,0,94382.68597381024,4548466.2908000015,5834239,94413.10322625634,4546644.654818393,9.441310322625634,584,140156.31601568364,3234696.8826247477,5761
5,244753087942,0,94519.22546600024,4826658.768920983,5783291,94625.9767128589,4824714.355802012,9.462597671285891,579,3581121.421047055,,6709
6,246104105833,0,45617.75817753696,4402850.506788713,2806584,45671.72888869712,4393795.047608498,4.567172888869712,281,1633499.165856233,,3416
7,250050564448,0,51930.906402887456,4563479.5921475645,3246281,51989.484721612986,4561654.929585261,5.198948472161299,325,3381466.264327645,,3719
8,240024455933,0,111445.75433954643,4751459.943397862,6687238,111539.63414241903,4749884.097267029,11.165353658015196,670,3439591.727197012,,5822
9,240240263599,0,76161.61531025059,4125884.6325842077,4574164,76236.77948743408,4124795.6310738795,7.625698777529091,458,3270501.3094034344,,4622
