SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,191146051954,0,1006268.2669803627,1008121.2219404991,48068542,1005922.4034942266,1007781.884243204,100.63489639034658,4809,56435.03423133953,57664.49008662563,982
1,195594717726,0,1057645.0491128254,1059679.6408046016,51698282,1057274.0941281097,1059315.3320026454,105.79002673473187,5173,56568.27172285101,57760.05574042608,1025
2,190917724346,0,1022692.0073108206,1024543.7698814915,48795037,1022346.1266816078,1024204.0743036726,102.26379422056658,4881,56313.17112535126,57483.225444728654,962
3,192386676937,0,1024434.285643821,1026299.60097844,49254175,1024086.3823668904,1025958.0752224465,102.43937637074839,4927,56077.1352859442,57268.53045493465,969
4,188629638694,0,1006840.15521959,1008631.4338750714,47462677,1006493.8538528779,1008291.2349471966,100.68392271250735,4748,56230.89792085236,57380.48464769095,966
5,190516036424,0,1008258.0303911208,1010066.2102518026,48003955,1007893.7164777723,1009709.3240008096,100.84175821237112,4803,56185.30913558998,57488.45757106916,1024
6,202231610198,0,1106551.058861834,1108700.851178329,55922354,1106128.0666310606,1108283.9182750648,110.6650389535839,5595,56980.02272305394,57984.01853570776,1161
7,201335273505,0,1086625.0529811021,1088752.0977039274,54671879,1086208.4134232393,1088343.5001518028,108.65443195647849,5469,55930.88623337047,57191.837795002364,1138
8,196105618390,0,1043303.757081574,1045236.3382948181,51130908,1042946.2739473938,1044885.1280860826,104.35178155317305,5116,56208.74599076194,57364.171499559794,998
9,196960553816,0,1060337.1085924776,1062328.0427542177,52191958,1059968.2827609947,1061965.876777019,106.05154309994809,5222,56752.35687716647,57950.629590282704,1027
