SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,215122019592,0,603052.6579333488,5559442.8334141215,32412808,602746.2936891374,5548871.854018624,602.7462936891374,32416,97869.76881946431,273235.4979906341,3192
1,219732748963,0,502962.5479901466,5619511.762088779,27615254,502756.1914250751,5609606.563847072,502.7561914250751,27618,98079.28104386714,299560.9212523774,2746
2,248834639679,0,406345.34517789446,5433228.030066942,25266472,406197.46563577076,5424126.798604734,406.19746563577075,25269,87593.33450066697,305720.78815496416,2528
3,224624069980,0,615944.9857303511,5468682.281026697,34567551,615624.1404240982,5459751.628167827,615.6241404240983,34571,98963.71944566,314370.38386706606,3449
4,225070134230,0,497046.7635029877,5632356.884591031,27952136,496822.9142553882,5622284.7808673205,496.8229142553882,27955,92082.34357473705,304680.0650540875,2864
5,219051911967,0,554671.8934673298,5852475.566766492,30357903,554407.4137928339,5841991.02249295,554.4256434066132,30362,97736.51321297965,314847.6293221012,3098
6,222840836407,0,475674.8907951516,5684677.019544408,26487323,475496.33051310666,5674882.122069971,475.49633051310667,26490,100864.86630478773,314425.6571101293,2677
7,230226262089,0,512825.04664212564,5473052.9399731,29500013,512591.39130869164,5463374.682786227,512.5913913086916,29503,93201.7811150554,295886.40141462826,2987
8,236476870481,0,437609.3550113367,5533851.901225646,25858347,437438.129951535,5524700.962973531,437.4381299515351,25861,90873.95482749217,322748.8812973897,2653
9,227309265641,0,528601.420158087,5625335.570959878,30022997,528372.6541516604,5614406.313610258,528.3726541516604,30026,99192.2995329985,274891.23294004344,3003
