SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,192777642054,0,895274.9137388758,1050755.43432138,41837377,869845.767451748,1015881.8166608763,8698.468429382761,419218,57636.15020374635,58162.75580490678,84327
1,197779192736,0,929324.8435721385,1097160.6057902996,44512778,902059.3396704964,1059344.9860339041,9020.592856475341,446022,57772.596892312395,58307.85574010504,89364
2,195054420276,0,905397.2476376558,1064476.2695660049,42811882,879699.45903919,1029118.7781285605,8797.023022541189,428975,57788.28508687817,58324.782108285064,85435
3,196279344524,0,909540.7607342862,1069976.203129689,43268308,883531.3793234889,1034154.7622783661,8835.33423125794,433549,57689.11770049671,58230.66627495239,86432
4,193984681290,0,883134.1293645904,1034768.8854096924,41538775,858255.275070437,1000767.6585919363,8582.56574041528,416222,57046.91069521548,57575.700091712824,83319
5,196259608451,0,909918.3241857729,1070280.2846059683,43278180,883819.168748149,1034349.7098676558,8838.220205853922,433647,57463.29801029258,58007.34265936029,86321
6,193507334128,0,887921.5648050546,1041416.6912231396,41676886,863214.1244295608,1007602.6325021379,8632.177636267981,417598,57446.289274583614,58018.423195925025,82680
7,194275543089,0,895548.4495450134,1050350.7435330853,42182348,870250.826798861,1015695.3796759276,8702.52003010621,422672,57795.5814782949,58309.171057124746,84765
8,206421171577,0,946687.6648633118,1120905.5166050238,47280064,918040.9477974058,1080962.972836422,9180.422271543957,473759,57562.797467364115,58105.67112997025,95708
9,198763656467,0,917097.7653580708,1080533.4183535194,44176034,890786.007598909,1044188.498584829,8907.873637919829,442641,57795.09208783121,58342.93804124997,87937
