SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,194966769324,0,1422988.6019853312,9906810.634182768,68193425,1399218.0562147663,9901312.86935716,13992.209069900333,682004,8340.516469852644,1513959.9977460147,6831
1,195490061898,0,1409670.1813178735,9680379.846290065,67817063,1387770.556549072,9651760.5986905,13877.717942824796,678239,8867.16929032409,315484.61836698826,6775
2,197104225946,0,1337263.9098332117,9030353.52138106,65256516,1324435.408460088,9010002.934314407,13244.383246188068,652631,13482.037554994627,377895.51321129437,6438
3,194268836498,0,1436056.904978983,1.0244163321273513E7,68785801,1416443.0124789104,1.0237932321028437E7,14164.451541742568,687928,10301.862459502781,1446325.2427829646,6883
4,195009245507,0,1398582.9917022178,1.0414735481267462E7,67302859,1380646.3755090805,1.03306720642123E7,13806.482619628841,673098,10859.597373262242,128512.78369788577,6843
5,196857421378,0,1385776.8579581834,1.0086939190868584E7,67495059,1371585.780764346,1.0070031030583283E7,13715.875722721548,675018,13072.444739523453,559114.0476017393,6651
6,197381095216,0,1315407.347153472,8216421.653873995,63917119,1295430.1814983196,8204407.644616143,12954.330595002799,639235,8271.545183086662,513344.9420226963,6238
7,195462601184,0,1396373.3348248198,8731913.333044956,67623021,1383991.9573430084,8714918.891877344,13839.925787027561,676297,15172.063758901762,418925.4059064763,6646
8,196241592262,0,1359585.4592071031,9785722.142517619,65980703,1345020.5991378454,9772755.08550223,13450.235476280652,659874,12336.37135803687,680434.2903316298,6543
9,196178823837,0,1370796.701638259,9121792.67275872,66401881,1354041.7604945414,9110395.166040095,13540.462088367774,664088,11084.647423159737,680636.2714665799,6699
10,196994351980,0,1347206.1662130742,8880132.346810289,65262113,1325294.2197373551,8875753.899624448,13252.947456461552,652689,8381.823267017664,1540152.0090822463,6756
11,192555405921,0,1510303.6681585955,9052905.42776783,71509250,1485629.8146070475,9032641.996389974,14856.316004612801,715166,9179.099341824738,392076.64545095473,7263
