SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,183764094668,0,1419453.7044586022,7161575.39420761,64323427,1401527.607802314,7153966.807832092,14015.293479616505,643877,102631.58215267502,3464906.358633004,64186
1,187504019034,0,1363876.581315756,8113556.135875264,63347895,1352749.137361192,8103283.791942893,13527.496188684827,634115,148183.07880479263,3583225.152301863,63580
2,192494749685,0,1268406.1230262052,8191823.390269413,60099870,1250109.6907514858,8150425.382805173,12501.099157359986,601599,80942.4842636977,1344850.3369158981,60018
3,183809349174,0,1321331.8070560822,7761104.573851295,59965023,1306249.1384630967,7753366.295931141,13062.51259305029,600253,105561.03817263774,3889264.6636427995,60178
4,196443439586,0,1148756.8325197431,8026086.004321811,55806435,1137468.4971456006,8014447.434876402,11374.693754868085,558621,104745.76067528961,3264637.438288229,55621
5,188922904739,0,1271628.034423096,7687771.558468798,59369710,1258276.5669859364,7678893.466732107,12582.783217652897,594294,109817.52583036838,3571154.8988886736,59606
6,189540276122,0,1281009.361567273,8041393.794226781,60015328,1267816.6821141823,8032509.194017292,12678.191351464882,600757,112614.37529490794,3824093.7805163553,60253
7,189404806049,0,1358119.3248083768,8192951.905193466,63371875,1339675.1080030985,8184011.3095594365,13396.765164940569,634353,91851.80986741182,3912773.095554541,63351
8,187307954291,0,1230302.467435239,7465761.354249512,56839465,1215028.84840879,7459509.649779449,12150.300377759093,568962,90335.97906616497,4054557.865083598,56677
9,186051442218,0,1264233.152316848,7530923.759878228,58030425,1248882.2727197334,7467605.377147931,12488.846451991323,580892,95981.38190910134,801480.5598370812,58662
