SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,239820492131,0,3210.1918922153773,3379928.17805215,168893,2963.8835017139872,2766066.9183969167,29.638835017139872,1777,1199.2712520048137,617020.2733931568,8807
1,240087127502,0,2914.6999506213842,3346348.1712444765,160610,2812.3123760326357,2749151.3817154635,28.123123760326358,1688,1665.196060490668,610958.6625853783,8190
2,240116618251,0,2820.4251608675686,3372116.6197193936,149862,2633.7202506281187,2933729.118937127,26.337202506281187,1581,1194.8460160020577,871844.5178860151,8238
3,240086648143,0,3897.3367163518537,3338005.84450919,212315,3715.3253081725247,2855858.74523082,37.153253081725246,2230,1927.0597486063575,737926.9267256518,10685
4,240872808778,0,3480.914469616294,3509344.673351106,186290,3253.1691890644393,2867001.270887221,32.53169189064439,1959,1434.1878792386115,630360.3278365661,9610
5,240108367318,0,3823.6888092350946,3205888.399176789,206298,3621.6980262428756,2920277.69503583,36.216980262428756,2174,1827.6463033908306,1099723.8654986797,11102
6,237960265428,0,17150.055775756653,3378134.6484007235,914653,16183.962448828439,3288825.128517784,161.8246668696932,9628,7816.5506135310725,2189058.358004981,48132
7,240475766971,0,4397.9124407950985,3547168.8646978517,240456,4209.987612274003,3507597.321023002,42.099876122740035,2531,2322.595117134827,2893688.3083000155,12644
8,238989437488,0,7893.693083464462,3323194.8729760093,431592,7617.073035252468,3140042.793380827,76.17073035252467,4551,4635.030990585567,1560778.1263731003,23508
9,238892874553,0,9262.808184933961,3293504.239872434,500166,8821.376543537162,3128102.016675093,88.21515745154075,5269,4658.585569810091,1611047.4795169733,26675
