SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,225268441464,0,53625.33085889637,1455855.641477689,2809371,52522.22603000874,1344421.1577961773,525.2222603000873,29579,37810.66019903651,549243.5850675512,148529
1,226458849478,0,55147.49469002509,1452038.0054438242,2882672,53598.912243785715,1319602.8326221749,535.7363019842278,30347,34958.88163813281,483046.7444372774,151815
2,232501413730,0,39899.9875971138,1354790.1759390438,2189375,39664.2749480627,1225378.792425499,396.642749480627,23055,35689.23255355977,437491.24564241414,116125
3,220951018485,0,80105.35410009297,1499151.3182321952,4019953,76599.78268508862,1379346.4512652687,765.9978268508862,42312,41794.42704578245,547195.6376721499,211247
4,228183895658,0,46638.01642415137,1386034.5844742018,2407132,44397.76948669523,1277030.9408433263,443.99274904292633,25328,23115.150815635032,509297.11528242764,125582
5,229707699618,0,54765.39084158892,1456006.8270237104,2932086,53729.152399003324,1337547.7211466976,537.2915239900333,30855,39459.41788375607,523512.0528507622,153414
6,229412882062,0,48317.51774440311,1420409.836568183,2311067,42431.79333481905,1302599.8496112986,424.3179333481905,24336,12867.882897482905,507969.2182004343,122533
7,226760492520,0,59586.5006153055,1476422.2604489904,2957654,54910.79976774078,1358706.0961665567,549.1079976774078,31129,22008.80447177131,539387.1022697738,155246
8,228470698526,0,38678.12168363329,1435616.0190254818,2027337,37366.717286192674,1322143.3119095454,373.66717286192676,21343,22748.049509101395,529256.1361364664,106963
9,222763267189,0,65220.3118587329,1490862.3279340765,3335334,63038.02317680057,1373492.0903719438,630.4085447861357,35108,38517.40630969982,549871.8905611875,175305
10,226453348441,0,61836.283366437456,1465719.6576288026,3186098,59221.0276082274,1337568.2874924173,592.2102760822739,33527,32740.217473414243,500576.1239774803,166602
11,232788874615,0,38501.88632884465,1448584.890233582,2053322,37111.73918550884,1291565.0879498865,371.11739185508844,21598,21878.474743848943,417942.2836692481,106478
