SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,238611435748,0,36853.72756793985,6514140.642955146,2198353,36859.18896732391,6504342.187155835,36.8444692284133,2199,192354.41324505713,706588.9418830596,403
1,239158107251,0,21137.145173656558,6206459.0801958535,1263754,21140.82628482108,6197736.606939727,21.14082628482108,1264,200699.2656120165,754003.92173991,246
2,238671427340,0,34669.418422626615,6703458.755813354,2068571,34675.28598725143,6690814.497450211,34.67528598725143,2069,188518.68477237027,662778.3157165364,429
3,212482794980,0,634781.0953216015,6632724.114387982,33710306,634724.331505026,6622450.779461725,634.724331505026,33717,437643.2850260749,752548.3102513629,6694
4,239500704633,0,19386.83428474634,6227605.734312992,1160763,19390.339611385505,6214580.188233639,19.390339611385507,1161,169433.15138333768,552701.3570334163,237
5,210184204948,0,774693.1217887899,7445306.103457723,40689248,774508.0751442498,7432280.560071266,774.4416690041579,40698,351898.62362873595,758708.4837258296,8093
6,238639793223,0,37741.806627735925,7466987.773342367,2251562,37747.267035143464,7434464.792574215,37.74726703514346,2252,147291.8229330342,317847.57684763416,438
7,238836341876,0,44810.77942867137,8920166.304125147,2675482,44817.3000638125,8901509.539592845,44.8173000638125,2676,180414.99454096617,754187.3413003471,518
8,239251570149,0,21513.339801382703,7341998.3352569705,1286746,21517.100166966313,7326642.56402409,21.517100166966312,1287,187898.10448540148,631858.8715846349,254
9,238649968612,0,42968.47279671908,7246173.837624912,2563481,42975.07374356428,7232791.401157718,42.97507374356427,2564,178161.2879722336,714562.7966803808,519
10,239532748758,0,12922.818003806942,5477422.504804831,773845,12925.163745053875,5469265.709546698,12.925163745053874,774,137859.63576594813,648421.6162850043,155
11,239273822442,0,17817.58406225794,5375840.035060212,1065796,17820.587126841234,5361232.860558806,17.820587126841232,1066,149203.24370777374,352807.19519144547,204
