SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,234152972252,0,17106.158116120947,3438118.837636104,898439,17046.97558015263,3040929.7851102925,170.46975580152628,9979,,16530.36960239616,1488064.2635620476,99461
1,234101550509,0,16997.853942813963,3288848.407375662,890135,16899.43527241997,2767819.586585511,169.00193570975705,9891,1,16062.470775641506,1141037.9442875544,98911
2,233500022678,0,17356.338777621582,3427927.5372538036,900462,17149.46300250312,2909337.7556507173,171.49463002503117,10011,,15496.756548991703,1236113.6426416684,100638
3,234392755634,0,17478.987649928957,2829845.2077626903,901936,17101.211123858466,2756942.5586258397,171.01211123858465,10021,,14315.214341905034,2237820.057095645,100164
4,235037225362,0,17387.534468730595,1818217.6909285549,911873,17244.927877945018,1855088.2643760194,172.4492787794502,10133,,16060.670643871641,2268698.8446667856,101427
5,234733505474,0,17114.083659019117,3516137.5610494995,897824,17011.631943792967,2938225.1264530583,170.1163194379297,9983,,16147.840482219375,1190204.353773354,100476
