SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,211385212483,0,545116.3928270845,2133299.6509943395,28517280,540166.8861258818,2094371.4539756551,540.1741873771896,28547,53632.98294927933,108903.53201285769,28543
1,211209354457,0,532208.2761999331,1984915.527651182,27829027,527569.0950643262,1949498.7119730725,527.5998617957455,27859,54339.69008785261,103551.62231553408,27855
2,212145422726,0,541194.7116417805,2065345.702577894,28430280,536589.1874416043,2032932.2931214846,536.5891815671929,28459,56468.04583721734,121876.20600304432,28455
3,209664429049,0,544286.992279528,2117112.1715992577,28257043,539630.420444653,2080739.037532177,539.6391722831588,28287,56520.54309887029,114548.02690092148,28283
4,211609603848,0,530373.8395826155,1983041.5368326902,27789687,525826.8338327672,1949827.9328185115,525.826232292319,27819,54971.7161454002,109951.19289672049,27815
5,212757281344,0,535456.096789943,2017768.6407365876,28202285,530755.2685701984,1985373.984147235,530.7603448372063,28231,54317.087036218945,116508.20862026207,28227
6,212671329759,0,494912.5614910513,1674202.200658413,26040204,490263.8833271678,1649699.5966938536,490.28035568641354,26068,47211.79074152466,105600.85208996941,26064
7,211066819013,0,526489.5408946939,1984649.1821502056,27512394,521918.7009835736,1952994.4821659152,521.9150543844403,27540,53949.060607720865,115315.49508171153,27536
8,210329534938,0,542480.4629793754,1994286.6655775218,28217559,537172.3568604129,1959625.7114241112,537.1985201158332,28248,49850.25405249448,106711.01679895935,28244
9,210947734045,0,534807.1565486253,2013153.0311379798,27925030,530045.608246012,1981340.1414112851,530.0583238829109,27954,53565.14424074025,118018.39028216981,27950
10,209282333836,0,539590.6452189004,2115890.772837074,27971152,535145.9626198738,2081189.2251697856,535.1689120152145,28001,57981.9104671585,119709.69503173788,27997
11,211737260964,0,524035.9688664513,1928733.9117661319,27481445,519680.8511597234,1899254.7922942257,519.6787687561734,27509,55858.005064116594,116725.7084581044,27505
