SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,229858965553,0,340670.9537480703,342029.47723774496,9467527,164918.58783406607,165283.26911185007,164.9878908624498,9481,319.3713970526303,319.54807370845305,9477
1,230368776704,0,319874.9135890299,321070.0951876491,9234760,160507.9322338476,160859.53430029302,160.5771269717474,9248,321.84069961108906,322.04717977713426,9244
2,229282349869,0,334408.34666299686,335615.99729561503,9376618,163745.77468108948,164086.45375324765,163.81523522716003,9390,320.5473909971277,320.7458271676565,9386
3,229471436920,0,315651.296912057,316743.77568886813,9065524,158182.59774376455,158506.49914405463,158.224373160062,9077,316.7084403287221,316.9094489325087,9073
4,229204898864,0,326057.82335805893,327212.3631101926,9263807,161830.3979707211,162168.43149205943,161.89862712182781,9277,320.97969111314643,321.19309358642585,9273
5,228030665343,0,326408.301486071,327566.63477887143,9293986,163193.64741590602,163538.26103936773,163.25858690874585,9307,326.0301744605561,326.2524610827705,9303
6,230005406170,0,337863.3114260806,339082.28905832797,9413581,163874.47855091433,164212.55544817523,163.94375062636686,9427,317.92299609854985,318.118552423759,9423
7,229987781887,0,323624.0207748027,324811.198370637,9299695,161904.32245785644,162248.54216277026,161.9736052810745,9313,323.6693019384757,323.8602036517271,9309
8,229719019775,0,332124.7327131996,333323.6819393252,9385609,163591.22564952623,163936.7979113462,163.660612163572,9399,322.0723387294659,322.2868139259711,9395
9,228035524585,0,328147.72928960726,329432.0990257565,9239053,162225.6184308284,162598.6118611757,162.290316498071,9252,320.5132919919724,320.7468012894903,9248
