SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,218402298212,0,726184.6205210183,7046951.666953588,38815793,711604.2334368657,7042111.2957681995,711.6042334368657,38854,33255.64634636757,4147739.2883088617,38207
1,185192012113,0,568226.8600549974,1983893.9194920028,26223004,566959.5292043891,1983091.7185332149,567.0006733534741,26251,174895.9882530496,1410029.9554351629,26090
2,211034758646,0,667695.0225853005,5767663.081598431,34580298,656100.4494632069,5766509.796053197,656.1004494632069,34615,35844.30967900203,4808406.439068947,34702
3,214938003597,0,696711.6134305677,6418595.045074446,37303007,694916.6620159524,6417171.827038101,694.9166620159524,37341,196886.43660632774,5269883.161462455,37993
4,208869966914,0,631524.9276922712,4248854.77745884,32405636,621219.7661400737,4249714.300882677,615.7442875582744,32440,36388.80534933798,5307124.078543081,32902
5,210879750495,0,531794.3747623864,3204937.3709217617,27763881,527152.8998827973,3205118.577043596,527.2008841986105,27794,53879.56397663543,3398500.727387811,27587
6,219882481108,0,621496.7006082891,8037173.249458663,34074378,620476.8988985007,8024843.070512252,620.4768988985006,34108,233002.87891647493,3141102.6529667806,33622
7,223127032077,0,615113.6005431714,3935624.532042103,33689977,604570.4043311438,3935683.0335550397,604.5704043311439,33724,33638.69181358054,3994478.1971440474,34023
8,222693385639,0,513709.26237820473,3629643.1715410864,28486652,512202.01117650134,3629597.509731494,512.2020111765013,28516,133110.6366861294,3585811.0843385565,29348
9,222731050054,0,623359.6208758252,5740768.12547429,34608041,622149.4487023876,5738947.164729612,622.1494487023876,34643,212927.71052151592,4367494.16974072,34959
10,214780052365,0,662463.766361885,5365525.653561792,35513041,662035.4098729666,5364540.020209329,662.0354098729666,35548,399572.5971069265,4520900.484129097,34959
11,203262911722,0,626949.0794194742,5239331.688262794,31781694,626066.0093959805,5237741.101956676,626.0660093959805,31814,262428.8333595673,4033192.8802772425,32306
