SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,241381809702,0,54071.625283365385,8264355.454969092,3262970,54072.01154102482,8263307.678101267,54.072011541024814,3263,242433.54795436593,558724.2463042719,30
1,241766057405,0,107640.75015326244,9202024.162605196,6505949,107641.24740804825,9200982.39975211,107.64124740804824,6506,262097.6030917239,595843.118011987,51
2,239390557641,0,102726.78940441892,8763396.667196771,6147927,102727.52711023457,8762126.396168789,102.72752711023458,6148,259932.16838619512,663416.2300691134,73
3,205036940673,0,907099.8423344817,7020091.606830831,46496030,907085.1495810057,7019063.578688541,907.1337851658177,46499,344419.31445240596,445092.82744011766,461
4,243017546423,0,50580.17102483132,8789569.012420652,3072959,50580.70983320834,8788115.862662522,50.58070983320834,3073,250911.0826201237,656257.2528431145,41
5,236689116377,0,137377.68999493695,9208839.159206081,8128909,137378.3488557554,9207380.095397342,137.37851390232655,8129,264856.27051307727,544792.3567650096,81
6,242157256917,0,69706.13160121632,8620833.550267639,4219949,69706.76912559207,8619684.648929035,69.70676912559206,4220,286585.68279741344,716674.629718108,51
7,240415331020,0,68613.96395243172,9754110.272863463,4123949,68614.59263023334,9752592.16728435,68.61459263023333,4124,264817.4447193584,717887.72095282,51
8,187517135670,0,1607505.1904836046,7591561.447734954,75354240,1607426.4302460907,7589871.527176586,1607.4264302460908,75355,274403.10104388715,328973.603439419,760
9,238562589579,0,101976.53775664324,8364411.2088556085,6081913,101977.43092465797,8363014.011989345,101.97743092465797,6082,263021.84895290097,659683.1246232414,87
