SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,133069353061,0,3739300.739324469,4333129.976656652,124375406,3738701.9066060926,4332813.671850635,373.88856285960924,12439,221604.45688058442,526192.6544343994,1255
1,144531641860,0,3597183.4240530897,5146817.390891824,129953510,3596578.723595495,5146361.753499566,359.65021646443284,12997,208884.43499648583,539402.9446114867,1347
2,143514885532,0,3519084.528825819,5635634.258953018,126244178,3518671.182630756,5635198.923885361,351.93550860352764,12627,272545.5359011428,637977.9838665873,1245
3,136143923657,0,3652327.7109896583,4265566.343964646,124287584,3651689.4668948245,4265365.014714098,365.22533021325097,12431,198576.74214027013,748739.3498346733,1249
4,145413399775,0,3533759.2493879856,5593548.405084875,128438296,3533088.9780099015,5592777.755067375,353.364879784049,12846,182117.01678571443,389327.4867558082,1324
5,147036553208,0,3595900.7510838234,5136477.041394133,132161479,3595370.8956449954,5135934.194673074,359.5839508213215,13218,218001.39116798667,424046.47104023205,1257
6,142420712845,0,3659696.6232543867,5156749.409993256,130285417,3659206.5127997007,5156593.937611082,365.98603468043996,13031,250641.80565638776,1269601.2630701887,1283
7,148175027034,0,3468543.631949154,5031473.651373857,128466581,3468002.5257028495,5031138.983913487,346.8508948640879,12849,205290.2449567647,646982.6928281635,1261
8,144414505160,0,3628033.4049239852,4975790.865349792,130958896,3627341.5846948707,4975475.574934216,362.81664445691945,13099,178043.70917810142,668953.5120124252,1289
9,146635337876,0,3480549.9982467475,4989261.612679724,127568575,3479920.9753348147,4988831.493363625,348.04643320846253,12760,181957.77771332645,517198.10771362146,1272
10,143916381334,0,3675432.4888124773,5639708.126450515,132218305,3674900.4324433594,5639024.687198027,367.54670848854164,13224,231705.67442789229,419571.51259276463,1288
11,143609837084,0,3575656.5657762447,4913458.754053691,128349643,3574989.947935815,4913197.817302342,357.524189979076,12836,182602.0185107834,780853.8042221274,1288
