SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,53836558122,0,171188.39752518403,1463389.4984780604,9157381,170432.49643127696,1455120.0456668371,170.43416130508,9176,52736.39191735128,377352.5016796331,18118
1,52471539020,0,178388.42987017607,1198799.7889850955,9317541,177925.02705974565,1194596.7119348906,177.92502705974564,9336,76982.20225199236,431300.06161429454,18459
2,53257627570,0,169597.5789477676,1724900.7250389878,8955960,168501.6852882694,1720510.8628662578,168.5016852882694,8974,40043.877790524435,760123.3877452182,18040
3,53177378443,0,168285.40628999125,1539631.1017349921,8891102,167552.44919699247,1533699.1978794506,167.55244919699246,8910,54950.7054109984,545283.5826649104,18898
4,50855785473,0,187445.2286688329,1631605.885293341,9369533,184600.43262893287,1625968.8919011557,184.60043262893288,9388,21218.111233756474,590641.4025966217,18467
5,50213658163,0,191429.82690786265,1385883.8656737239,9543135,190425.10244843562,1382688.4218078682,190.42624014147165,9562,51980.8108052334,637173.2196021262,18806
6,50580647748,0,187652.04828800063,1157681.1646808547,9419159,186593.10270246956,1155726.7448999286,186.59310270246957,9438,48831.467467263945,626753.4192840328,18841
7,52015236395,0,191920.42112712894,1710533.436528375,9909046,190877.09079323505,1704043.4742852263,190.88634908008711,9929,50676.41404886785,581411.1470530359,19471
8,51308143185,0,187725.80066164836,1558914.0925325495,9554566,186574.7307495357,1542763.8195720043,186.57856541591323,9573,44291.34647101891,240018.29177072077,18237
9,54070746350,0,166741.33321803145,1523804.2227079265,8932647,165523.88498702497,1520530.8301770154,165.52388498702496,8950,34784.9956119148,722069.8208602738,17353
10,53367221038,0,176797.02737497317,1752416.2062838275,9198798,172695.91372272422,1745059.6946101636,172.70900598695775,9217,13091.780031243226,544269.3949106847,17503
11,51509209058,0,176744.40736104708,1471286.0322411673,9040754,175877.55987087864,1466223.1501895585,175.8908741385996,9060,51895.95917118966,547873.809783999,18560
12,50722372325,0,191780.46562831226,1485407.2132714472,9626255,190152.77791425737,1474069.302792245,190.15277791425737,9645,35486.090128505006,299622.23302783904,18745
13,53146951362,0,160909.98055667276,1486808.7239800685,8431515,158974.31147934147,1479938.0903553988,158.97431147934148,8449,23375.815110561918,458420.60847214767,17485
14,50407679554,0,182894.00444708244,1317519.177400886,9068941,180270.15090558596,1312748.101129555,180.27015090558595,9087,21972.144472260512,465755.03781554877,18059
15,52632406893,0,187800.74274211386,1112876.3577166547,9789607,186368.0682500685,1111290.8949945509,186.36806825006852,9809,38418.69765686457,646412.6481285932,19393
16,49775613378,0,183715.00890359966,1698815.9592748918,9097709,183141.8918089942,1689240.6391929365,183.1418918089942,9116,71773.95299113328,444127.19185061206,18291
17,50170042185,0,196952.37539672726,1757862.8473882033,9791876,195554.94818645625,1752244.9108657697,195.55494818645627,9811,42209.922148495454,664645.3902755054,19124
18,53210781339,0,180111.26180609048,1692398.8440722134,9524744,179352.4124218273,1684676.1115724193,179.3621273293042,9544,57088.93572340031,507505.75223291834,18738
19,52537529060,0,181844.0821321713,1562451.8337384134,9438907,180023.69295287144,1555427.674556842,180.02369295287144,9458,30261.44966903265,482682.3273524595,19093
20,51042451608,0,188828.53080552001,1754124.5186716677,9540607,187292.14014676487,1743980.0940710837,187.27850169890704,9560,37205.33658127821,450957.71039375383,19243
21,52958759033,0,189434.02486373417,1599845.9510381138,9947231,188211.94419961778,1593317.547267815,188.22192815703542,9968,45128.887545407655,530135.6723003011,20240
22,53124750825,0,176502.52495801006,1568615.7537475184,9295491,175341.99888644842,1561667.1137541623,175.34199888644844,9315,42426.28635536836,502035.43213686056,19509
23,52692120489,0,165109.93182729906,1736958.6739692267,8633047,164180.145337024,1725335.928120502,164.180145337024,8651,44278.137735467615,409069.76923821314,17953
24,52867375072,0,173561.1117030755,1484050.155708324,9112238,172715.21401553423,1481869.2882796924,172.71521401553423,9131,51295.38382801669,864710.1474256599,18762
25,53607223829,0,163585.24606240258,1423145.7319981286,8707335,162748.7748261324,1417899.645928201,162.75791122883032,8725,45304.13273636616,494239.65480863675,17175
26,53105737737,0,189618.4700508202,1636846.3044461191,9816358,185220.4944164977,1634104.234940378,185.2342002744573,9837,14896.680323079096,894998.5120812664,19913
27,47529592728,0,191989.95891629465,1594620.3633564634,9029172,190355.74429969897,1584521.3518539025,190.365606757791,9048,36703.63295013979,385085.0936536638,18359
28,52936554073,0,169125.40269514572,1504952.8032158269,8905739,168572.60840390556,1492738.711965687,168.579158471889,8924,64220.08320741724,296487.68022852024,17914
29,51525027887,0,178764.0296394977,1581127.2163663274,9119656,177350.72400233595,1575837.1897397432,177.37009130553727,9139,35972.18335475797,591701.948649173,18345
30,50727601836,0,175970.7305059424,1583001.3530964113,8839912,174618.93879071015,1578095.4780662302,174.61893879071016,8858,36728.78220254307,627577.8337205328,18088
31,53481248777,0,170329.989369025,1744337.5389460349,9049151,169550.82776413532,1732871.1122432696,169.5547335511034,9068,52641.437854881886,413433.7877548627,18639
32,53467694353,0,175298.61634606772,1828619.4779684497,9137621,171239.57018891504,1818900.3115122498,171.24358558852325,9156,13538.412203627915,495101.847089141,18164
33,50043638766,0,180828.401779612,1769122.9007950705,8970801,179623.22927858695,1763862.4853412388,179.62322927858696,8989,41916.78736216992,715359.0926547059,18199
