SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,234119432667,0,327827.0643446818,329400.59159898333,6712045,114914.88636172572,115109.72431249022,114.94985755199787,6728,365.43984022415,365.4519836736223,13907
1,233686071649,0,332140.05074892734,333644.8386218152,6856218,117594.42831182358,117783.23900019143,117.62750986318905,6872,365.99730484527936,366.0026407730183,13827
2,233497489922,0,333035.2091573846,334879.48050471715,6878131,118063.16208884698,118295.1141479675,118.09958746042349,6894,364.03634642950703,364.0432863134914,13732
3,233669491090,0,343006.49568405224,344737.32504126726,6990336,119902.87593517607,120114.9750278008,119.96414978303837,7008,370.02694583034844,370.035050955799,14075
4,233943694327,0,333789.3785485819,335333.42276138364,6963663,119303.61312063286,119501.46552101144,119.36194052855815,6981,369.9551721883169,369.96275263122396,13919
5,233151944124,0,334383.61082163855,335902.47228499706,7042795,121064.45050695357,121264.36550229699,121.10510196124633,7059,370.9239074233505,370.9324372210994,13808
6,233167258420,0,335548.2216216131,337301.63262562366,6922429,118996.67298065235,119217.22388714891,119.03875075912468,6939,374.4662162592943,374.47214644514014,14103
7,233678670325,0,326177.95861082216,327689.56760900194,6697151,114877.76767415155,115065.73883622103,114.90946821153108,6713,368.7235067264339,368.7305203250809,13970
8,233994426550,0,338765.42690697085,340394.73097112466,6939137,118856.35230742209,119057.45843384803,118.89133968905303,6955,362.8567460139273,362.8640765574954,13794
9,233516963740,0,337798.426511137,339719.36408386007,7069738,121334.89381759465,121582.47503176889,121.37860512283413,7086,365.8441342718188,365.84938089017254,13701
