SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,251090567890,0,213338.52388872422,5291400.6245725,13376256,213134.25052049255,5253520.724500041,213.13425052049254,13379,37605.78275249627,146349.67366462824,2744
1,229233631331,0,239308.1547030165,4862833.713103086,13698430,239079.21225077476,4831408.523266377,239.10974904377895,13703,42323.598116296605,149106.04670375338,2819
2,230329932281,0,252062.56728901557,5329632.919188474,14497128,251812.6907155108,5289850.666006267,251.8126907155108,14500,41941.028613730094,136765.85143361756,2872
3,233602683831,0,220409.41162442445,5314699.618080134,12857980,220211.20286963694,5279285.9864349635,220.07321069741585,12861,39173.38996085358,149794.9232961834,2502
4,231939300982,0,195619.39334528267,4814450.027778602,11330840,195448.70493301208,4787105.291542967,195.464930429602,11334,35825.96016560086,159558.14975966868,2219
5,236170296734,0,199008.74915213132,5539902.126212216,11738330,198849.6972288349,5503700.227416733,198.85649361210676,11741,38713.288578262545,158054.7777579435,2268
6,232244978245,0,197936.07814321155,5353982.180256877,11480487,197769.5119484843,5321377.83866973,197.77391541431356,11483,37453.0691636884,166417.15460767498,2257
7,231021896673,0,217594.16352777896,5225527.617830054,12547513,217295.41971103978,5205407.187974593,217.29541971103978,12550,27412.70431475525,254839.099388171,2487
8,249855034464,0,163556.71521512436,4852124.9631561665,10200802,163340.50697657748,4749681.056412913,163.23400520177523,10203,21646.19041693991,44999.63263042633,2060
9,245483167657,0,216924.56448868432,5557673.116010886,13301196,216778.15431465715,5546196.286271261,216.7806457235861,13304,49420.05698285435,488170.0927500158,2651
10,243416496100,0,197361.053825822,5452017.880934948,11997604,197192.8803883559,5414126.24766987,197.1928803883559,12000,37440.64267394444,151227.66202618336,2396
11,250005760982,0,219296.68229144343,4735069.214562519,13686249,219018.95294301774,4718390.336485523,219.01895294301775,13689,30000.032061102967,254717.06891855938,2751
