SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,231509964349,0,253290.17998619433,5224614.777385261,14646092,253103.5766204294,5215300.974437591,253.1035766204294,14649,53732.1716485864,522657.76686650806,2908
1,231863024285,0,201277.48545953538,5253338.530029899,11656461,201133.63113334068,5243824.457941045,201.1359911226098,11659,45013.072319979976,535701.6908781566,2402
2,238997206299,0,298853.832220436,5584257.559468733,17838884,298623.25633510394,5571520.429770186,298.63110122101153,17843,62553.700806309396,458306.40139183396,3647
3,235890184862,0,325384.1370261222,5051193.960067612,19169215,325117.84263031656,5041354.746247243,325.1343321806832,19174,63556.08773682828,466995.28867049766,3812
4,228437462102,0,278748.14557570417,5691276.256530098,15895847,278395.66862112854,5679142.399560934,278.39566862112855,15899,37748.696362748786,483391.91183225886,3153
5,242263862218,0,267539.8571477188,4968852.742017113,16172642,267079.83356501017,4877245.830675253,267.0806902103612,16176,28378.24771517927,53485.42976042317,3306
6,226687087442,0,321556.13199944183,5520592.646829771,18204367,321288.7016276776,5508768.659170982,321.2887016276776,18208,62176.20863316657,469542.9868833948,3633
7,228850809850,0,276248.68484142644,5177252.068743649,15790031,276043.97835168947,5168195.972719348,276.04269307861114,15794,59150.553836914165,535252.9529386264,3191
8,236751247710,0,299880.4851282843,5330042.536630887,17731731,299644.47784831485,5320233.446405629,299.65628585284264,17736,61040.44228946986,524639.9850984609,3570
9,237944592346,0,257344.86593120574,5563009.860540643,15285918,257017.81829557964,5553673.204979117,257.0178182955797,15289,35192.961425985,595621.8508572162,3082
