SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,244103415852,0,9395.970896168468,5006896.315309111,566048,9291.14405090951,4958707.17496068,9.29114405090951,567,1217.1430752551155,737612.4021157544,952
1,241723580800,0,15603.957830987147,5250307.574136642,932216,15455.670429982312,4897993.715567282,15.45567042998231,934,2590.702379041523,135812.34509855986,1784
2,245617001737,0,5980.8554241498405,4781390.777048033,367243,5993.070469837335,4721363.822647857,5.993070469837335,368,651976.945681794,665876.0305080295,757
3,241283298375,0,19905.618672828165,4854059.098876018,1200650,19943.361320107782,4793338.760477919,19.943361320107783,1203,637892.7714466166,648525.7904908457,2350
4,255178914945,0,4653.020692171004,4828538.435926417,296392,4655.55706378035,4782244.328678886,4.655557063780351,297,6340.389609068132,842859.9847370256,608
5,241260686835,0,16695.05330083351,5063022.928275947,1000004,16612.735595588772,4986598.262117504,16.612735595588774,1002,4787.141954482049,582377.0685819753,1996
6,243004341747,0,14224.704283946789,4995129.074821874,860386,14189.046891968,4939220.966472723,14.189046891968,862,6073.361002428403,708998.5044700071,1614
7,249468995526,0,11018.886881011369,4997076.327128926,671741,10790.920107422471,4936226.94590169,10.79092010742247,673,896.3677001633355,658422.4402291405,1259
8,241428814805,0,14103.278686349064,4610299.557951897,851207,14132.53013214617,4571790.222928612,14.13253013214617,853,920721.4183526019,,1793
9,239158335962,0,26044.893283096586,4837856.006586273,1545705,25902.003269433502,4778821.598930396,25.90751413026774,1549,6710.189798833053,649171.0151819534,2965
10,241421073544,0,14610.547986008394,4954012.0325558195,876116,14547.197344642424,4675747.6573758675,14.547197344642424,878,4822.786782859461,172406.48012267216,1884
11,246164922209,0,6850.048597107307,5110080.565204999,416265,6775.945106361773,5052784.620351137,6.775945106361773,417,950.7811864978622,687446.8923893082,735
