SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,197125574428,0,919320.6089760001,5073732.060230399,45133744,916021.924217416,5062594.323398242,916.0454883538632,45144,48698.23493908877,425574.28600880655,9093
1,196603485191,0,912952.6781993442,4980233.774348039,44771902,911090.7867476594,4972105.330772706,911.1130104429171,44782,81778.98167547732,545442.2151254022,9004
2,196644019686,0,927547.5123407922,5156246.445583034,45436052,924413.670399262,5145720.533612645,924.4724796306456,45448,51479.29658201254,457579.47508638847,9053
3,195711709742,0,947383.2292484916,5313697.55624309,46242714,945306.0741428756,5303234.492596006,945.3291959469602,46253,78273.09875392464,484395.9335826652,9153
4,197807299171,0,910965.7277218555,4806375.816837433,44944552,909038.6894396368,4796238.6371294465,909.0462848230966,44954,79168.4458927479,418838.90766397276,9070
5,196485549241,0,928723.9680298077,5001811.766072424,45520428,926877.181062423,4994732.793353258,926.8713086660987,45531,84372.98194038671,616107.3292270612,9065
