SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,202501092025,0,1020131.111020452,1381660.7773105616,51391487,1015338.919627241,1374291.4509001172,1015.3452013348864,51403,41635.453268871206,49878.32440536049,10323
1,202884231404,0,1002489.181528186,1350907.7660350732,50664206,999080.0102959785,1345973.7818933118,999.0978867173897,50676,55783.94497603941,70245.18509983733,10189
2,205461101132,0,931598.4109371528,1229022.1748430221,47620985,927289.1411089919,1222752.3157513398,927.3107047137948,47632,38248.90221473413,45908.517406580475,9477
3,202617664030,0,1001047.6779820875,1353068.4564483576,50486130,996879.6401191044,1346884.966081712,996.9112407867738,50498,46245.57534033339,57163.10987089448,10226
4,203993421381,0,960079.7167569882,1262868.4896232267,48753152,956164.579619954,1257364.6940961664,956.2059360788428,48765,44345.3341183468,54727.94824095663,9669
5,204290113830,0,986710.4682706799,1326323.8016801635,50176101,982640.678183032,1320444.2050683736,982.6726051361139,50188,44613.24762377432,55956.089801576694,9843
6,205455582454,0,924235.0615204981,1210858.4734339556,47263149,920350.0520232207,1205234.7542942495,920.3929124027842,47275,42485.85164249474,50576.621550562464,9615
7,205543605995,0,941391.5333302888,1247712.2521648556,48149629,937208.2146144991,1241838.9283419356,937.2406376282029,48161,40484.802449927345,50763.76708535279,9660
8,204269914888,0,952125.0952163391,1268082.7131464574,48379081,947545.8003990706,1261613.587320866,947.5883735246704,48391,37897.814930016204,47680.640793185514,9694
9,202665759888,0,1011221.6433212698,1355324.379846288,51070198,1008167.300252962,1351342.8709645325,1008.201096810063,51082,61666.33282733244,84839.92687507413,10050
10,204988055520,0,919160.8853681765,1205178.367716554,46906043,915476.3457995262,1200091.1018082292,915.5150954459184,46918,43526.29200718309,54314.83492215076,9386
11,202945360074,0,991019.301155507,1326052.5685428,50099138,987638.0515766154,1321256.6745588633,987.6676668236702,50111,54596.22252682855,69119.36202206904,10002
