SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,218490430719,0,512033.16444684134,4735001.562752955,27905824,510985.6373691119,4722373.311986082,511.0037934432967,27914,45229.310493254896,327387.97982394806,5544
1,217792664338,0,500015.2215127355,4636209.960567127,27130558,498382.25878694793,4627307.370857215,498.38225878694794,27136,28839.13625318998,437648.28783778864,5442
2,219516462640,0,514526.63704200165,4806904.8917986695,28142533,512909.8503406897,4802890.895542483,512.9113333557623,28149,30063.341716492894,911686.68577301,5506
3,220449289396,0,494890.1640142517,4636079.564085754,27186537,493392.3819759592,4628015.357412681,493.39238197595915,27192,30719.32863236229,479273.04201872647,5463
4,220248101256,0,499150.2821500317,4695448.142603953,27418464,498056.50706835167,4683119.662521483,498.05650706835166,27424,42019.98389141602,334411.1639929303,5536
5,218618574155,0,494763.9044727359,5200884.586148448,26978268,493713.96925987786,5184863.598788239,493.74218366441016,26986,43223.2019315208,321457.809116094,5493
6,219443653102,0,510568.8789181423,4817281.86275554,27854659,507834.5280198233,4805326.178893044,507.8245421335697,27861,18396.308439328397,360507.56919621956,5607
7,218482275112,0,496585.30113374506,4801701.044374618,27055480,495436.0711618879,4793256.346762368,495.43607116188787,27061,40138.92007522601,498261.66929167975,5520
8,218711742982,0,503837.875165125,4507347.398905595,27479976,502680.42539009097,4494567.275933852,502.6890080676406,27486,40635.5311437651,298960.5480444395,5552
9,219466793686,0,500260.01641328784,4979388.651065219,27382478,499173.7937208878,4964388.503915692,499.1916702617221,27389,42547.57237635344,312430.42219614,5540
10,218755923657,0,506156.0664686949,4594798.625230591,27584476,504489.1957899151,4584006.115427689,504.48919578991513,27590,28919.177568325824,360118.41141885676,5524
11,217183017674,0,520605.3059150689,4947257.722512415,28203522,519545.55751394824,4933651.638033503,517.132632242821,28210,46143.47953796425,331986.72848050727,5596
