2013-10-09 12:26:05,891 [main] INFO  [org.radargun.Slave] Attempting to connect to master 127.0.0.1:2103
2013-10-09 12:26:05,897 [main] INFO  [org.radargun.Slave] Successfully established connection with master at: 127.0.0.1:2103
2013-10-09 12:26:17,505 [pool-1-thread-1] INFO  [org.radargun.config.AnnotatedHelper] Loading JARS from /home/smf/github/radargun/target/distribution/RadarGun-1.1.0-SNAPSHOT/lib/radargun-framework-1.1.0-SNAPSHOT.jar
2013-10-09 12:26:17,643 [pool-1-thread-1] INFO  [org.radargun.config.AnnotatedHelper] Loading JARS from /home/smf/github/radargun/target/distribution/RadarGun-1.1.0-SNAPSHOT/lib/radargun-framework-1.1.0-SNAPSHOT.jar
2013-10-09 12:26:17,985 [pool-1-thread-1] INFO  [org.radargun.Slave] Executing stage: DestroyWrapper {enforceMemoryThrashHold=true, exitBenchmarkOnSlaveFailure=false, heapDumpDir=null, memoryThreshold=95, runOnAllSlaves=true, slaves=null, useSmartClassLoading=true }
2013-10-09 12:26:17,985 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] Received destroy cache wrapper request from master...
2013-10-09 12:26:17,985 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] No cache wrapper deployed on this slave, nothing to do.
2013-10-09 12:26:17,986 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] Before executing clear, memory looks like this: Memory - free: 2,928,638 kb - max:4,906,688 kb- total:2,944,000 kb
2013-10-09 12:26:18,115 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] After executing cleanup, memory looks like this: Memory - free: 2,935,311 kb - max:4,906,688 kb- total:2,944,064 kb
2013-10-09 12:26:18,151 [pool-1-thread-1] INFO  [org.radargun.Slave] Finished stage: DestroyWrapper {enforceMemoryThrashHold=true, exitBenchmarkOnSlaveFailure=false, heapDumpDir=null, memoryThreshold=95, runOnAllSlaves=true, slaves=null, useSmartClassLoading=true }
2013-10-09 12:26:18,152 [main] INFO  [org.radargun.Slave] Ack successfully sent to the master
2013-10-09 12:26:18,236 [pool-1-thread-1] INFO  [org.radargun.Slave] Executing stage: StartCluster {config=ispn52-repl-sync-rc.xml, delayAfterFirstSlaveStarts=5.000 secs, delayBetweenStartingSlaves=0.500 secs, exitBenchmarkOnSlaveFailure=true, expectNumSlaves=null, mayFailOn=null, reachable=null, runOnAllSlaves=false, slaves=null, staggerSlaveStartup=true, useSmartClassLoading=true, validateCluster=true }
2013-10-09 12:26:18,236 [pool-1-thread-1] INFO  [org.radargun.stages.StartClusterStage] Startup staggering, number of slaves to start is 12 This is the slave with index 0, not sleeping
2013-10-09 12:26:18,236 [pool-1-thread-1] INFO  [org.radargun.stages.StartClusterStage] Ack master's StartCluster stage. Local address is: /127.0.0.1. This slave's index is: 0
2013-10-09 12:26:18,257 [pool-1-thread-1] INFO  [org.radargun.utils.ClassLoadHelper] Creating newInstance org.radargun.cachewrappers.FFWrapper with classloader java.net.URLClassLoader@52b2f956
2013-10-09 12:26:18,318 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.FFWrapper] config=ispn52-repl-sync-rc.xml, isLocal=false, nodeIndex=0, confAttributes={name=ispn52-repl-sync-rc.xml, decorate=infinispan52}
2013-10-09 12:26:18,372 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.FFWrapper] Found fenix framework config options in 'rg-fenix-framework-config-options.properties'.
2013-10-09 12:26:18,373 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.FFWrapper] Setting extra config properties for Fenix Framework.
2013-10-09 12:26:18,374 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.FFWrapper] Will initialize Fenix Framework with RadarGunDataGridConfig
2013-10-09 12:26:18,376 [pool-1-thread-1] TRACE [pt.ist.fenixframework.FenixFramework] Static initializer block for FenixFramework class [BEGIN]
2013-10-09 12:26:18,376 [pool-1-thread-1] INFO  [pt.ist.fenixframework.FenixFramework] Trying auto-initialization with configuration by convention
2013-10-09 12:26:18,377 [pool-1-thread-1] INFO  [pt.ist.fenixframework.FenixFramework] Resource 'fenix-framework.properties' not found
2013-10-09 12:26:18,377 [pool-1-thread-1] DEBUG [pt.ist.fenixframework.FenixFramework] Fenix Framework properties after reading default config file:{}
2013-10-09 12:26:18,377 [pool-1-thread-1] DEBUG [pt.ist.fenixframework.FenixFramework] CurrentBackEndName = jvstm-datagrid
2013-10-09 12:26:18,378 [pool-1-thread-1] INFO  [pt.ist.fenixframework.FenixFramework] Resource 'fenix-framework-jvstm-datagrid.properties' not found
2013-10-09 12:26:18,378 [pool-1-thread-1] DEBUG [pt.ist.fenixframework.FenixFramework] Fenix Framework properties after reading backend config file:{}
2013-10-09 12:26:18,378 [pool-1-thread-1] DEBUG [pt.ist.fenixframework.FenixFramework] Fenix Framework properties after enforcing system properties:{}
2013-10-09 12:26:18,379 [pool-1-thread-1] INFO  [pt.ist.fenixframework.FenixFramework] Skipping configuration by convention.
2013-10-09 12:26:18,379 [pool-1-thread-1] TRACE [pt.ist.fenixframework.FenixFramework] Static initializer block for FenixFramework class [END]
2013-10-09 12:26:18,379 [pool-1-thread-1] INFO  [pt.ist.fenixframework.FenixFramework] Initializing Fenix Framework with config.class=pt.ist.fenixframework.backend.jvstm.datagrid.radargun.RadarGunDataGridConfig
2013-10-09 12:26:18,516 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.cluster.JvstmClusterBackEnd] initializeGroupCommunication()
2013-10-09 12:26:18,541 [pool-1-thread-1] INFO  [com.hazelcast.config.ClasspathXmlConfig] Configuring Hazelcast from 'hazelcast-ff.xml'.
2013-10-09 12:26:18,833 [pool-1-thread-1] INFO  [com.hazelcast.instance.DefaultAddressPicker] Interfaces is disabled, trying to pick one address from TCP-IP config addresses: [127.0.0.1]
2013-10-09 12:26:18,843 [pool-1-thread-1] INFO  [com.hazelcast.instance.DefaultAddressPicker] Picked Address[127.0.0.1]:5701, using socket ServerSocket[addr=/0.0.0.0,localport=5701], bind any local is true
2013-10-09 12:26:18,988 [pool-1-thread-1] INFO  [com.hazelcast.system] [127.0.0.1]:5701 [FenixFrameworkGroup] Hazelcast Community Edition 3.0.2 (20130906) starting at Address[127.0.0.1]:5701
2013-10-09 12:26:18,988 [pool-1-thread-1] INFO  [com.hazelcast.system] [127.0.0.1]:5701 [FenixFrameworkGroup] Copyright (C) 2008-2013 Hazelcast.com
2013-10-09 12:26:19,000 [pool-1-thread-1] INFO  [com.hazelcast.instance.Node] [127.0.0.1]:5701 [FenixFrameworkGroup] Creating MulticastJoiner
2013-10-09 12:26:19,004 [pool-1-thread-1] INFO  [com.hazelcast.core.LifecycleService] [127.0.0.1]:5701 [FenixFrameworkGroup] Address[127.0.0.1]:5701 is STARTING
2013-10-09 12:26:21,211 [pool-1-thread-1] INFO  [com.hazelcast.cluster.TcpIpJoiner] [127.0.0.1]:5701 [FenixFrameworkGroup] Connecting to possible member: Address[127.0.0.1]:5703
2013-10-09 12:26:21,215 [pool-1-thread-1] INFO  [com.hazelcast.cluster.TcpIpJoiner] [127.0.0.1]:5701 [FenixFrameworkGroup] Connecting to possible member: Address[127.0.0.1]:5702
2013-10-09 12:26:21,217 [hz._hzInstance_1_FenixFrameworkGroup.cached.thread-2] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5701 [FenixFrameworkGroup] Connecting to /127.0.0.1:5703, timeout: 0, bind-any: true
2013-10-09 12:26:21,217 [hz._hzInstance_1_FenixFrameworkGroup.cached.thread-3] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5701 [FenixFrameworkGroup] Connecting to /127.0.0.1:5702, timeout: 0, bind-any: true
2013-10-09 12:26:21,220 [hz._hzInstance_1_FenixFrameworkGroup.cached.thread-2] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5701 [FenixFrameworkGroup] Could not connect to: /127.0.0.1:5703. Reason: SocketException[Connection refused to address /127.0.0.1:5703]
2013-10-09 12:26:21,220 [hz._hzInstance_1_FenixFrameworkGroup.cached.thread-3] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5701 [FenixFrameworkGroup] Could not connect to: /127.0.0.1:5702. Reason: SocketException[Connection refused to address /127.0.0.1:5702]
2013-10-09 12:26:22,217 [pool-1-thread-1] INFO  [com.hazelcast.cluster.TcpIpJoiner] [127.0.0.1]:5701 [FenixFrameworkGroup] 


Members [1] {
	Member [127.0.0.1]:5701 this
}

2013-10-09 12:26:22,217 [pool-1-thread-1] INFO  [com.hazelcast.cluster.MulticastJoiner] [127.0.0.1]:5701 [FenixFrameworkGroup] 


Members [1] {
	Member [127.0.0.1]:5701 this
}

2013-10-09 12:26:22,266 [pool-1-thread-1] INFO  [com.hazelcast.core.LifecycleService] [127.0.0.1]:5701 [FenixFrameworkGroup] Address[127.0.0.1]:5701 is STARTED
2013-10-09 12:26:22,295 [pool-1-thread-1] INFO  [com.hazelcast.partition.PartitionService] [127.0.0.1]:5701 [FenixFrameworkGroup] Initializing cluster partition table first arrangement...
2013-10-09 12:26:22,345 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.cluster.ClusterUtils] Got (long) serverId: 0
2013-10-09 12:26:22,346 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.cluster.JvstmClusterBackEnd] This is the first node!
2013-10-09 12:26:22,346 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.JVSTMBackEnd] initializeRepository()
2013-10-09 12:26:22,496 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.datagrid.radargun.DataGridDecorator] config=ispn52-repl-sync-rc.xml, isLocal=false, nodeIndex=0, confAttributes={name=ispn52-repl-sync-rc.xml}
2013-10-09 12:26:22,496 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.InfinispanXSWrapper] Cannot find any site for slave index 0
2013-10-09 12:26:23,358 [pool-1-thread-1] INFO  [org.infinispan.remoting.transport.jgroups.JGroupsTransport] ISPN000078: Starting JGroups Channel
2013-10-09 12:26:23,936 [pool-1-thread-1] WARN  [org.jgroups.protocols.UDP] [JGRP00014] the send buffer of socket DatagramSocket was set to 640KB, but the OS only allocated 229.38KB. This might lead to performance problems. Please set your max send buffer in the OS correctly (e.g. net.core.wmem_max on Linux)
2013-10-09 12:26:23,936 [pool-1-thread-1] WARN  [org.jgroups.protocols.UDP] [JGRP00014] the receive buffer of socket DatagramSocket was set to 20MB, but the OS only allocated 229.38KB. This might lead to performance problems. Please set your max receive buffer in the OS correctly (e.g. net.core.rmem_max on Linux)
2013-10-09 12:26:23,936 [pool-1-thread-1] WARN  [org.jgroups.protocols.UDP] [JGRP00014] the send buffer of socket MulticastSocket was set to 640KB, but the OS only allocated 229.38KB. This might lead to performance problems. Please set your max send buffer in the OS correctly (e.g. net.core.wmem_max on Linux)
2013-10-09 12:26:23,937 [pool-1-thread-1] WARN  [org.jgroups.protocols.UDP] [JGRP00014] the receive buffer of socket MulticastSocket was set to 25MB, but the OS only allocated 229.38KB. This might lead to performance problems. Please set your max receive buffer in the OS correctly (e.g. net.core.rmem_max on Linux)
2013-10-09 12:26:26,968 [pool-1-thread-1] INFO  [org.infinispan.remoting.transport.jgroups.JGroupsTransport] ISPN000094: Received new cluster view: [deimos-esw-32798|0] [deimos-esw-32798]
2013-10-09 12:26:26,970 [pool-1-thread-1] INFO  [org.infinispan.remoting.transport.jgroups.JGroupsTransport] ISPN000079: Cache local address is deimos-esw-32798, physical addresses are [127.0.0.1:52000]
2013-10-09 12:26:26,977 [pool-1-thread-1] INFO  [org.infinispan.factories.GlobalComponentRegistry] ISPN000128: Infinispan version: Infinispan 'Delirium' 5.2.6.Final
2013-10-09 12:26:27,133 [pool-1-thread-1] INFO  [org.infinispan.transaction.lookup.JBossStandaloneJTAManagerLookup] ISPN000107: Retrieving transaction manager Transaction: unknown
2013-10-09 12:26:27,326 [hz._hzInstance_1_FenixFrameworkGroup.IO.thread-Acceptor] INFO  [com.hazelcast.nio.SocketAcceptor] [127.0.0.1]:5701 [FenixFrameworkGroup] Accepting socket connection from /127.0.0.1:48057
2013-10-09 12:26:27,336 [hz._hzInstance_1_FenixFrameworkGroup.IO.thread-Acceptor] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5701 [FenixFrameworkGroup] 5701 accepted socket connection from /127.0.0.1:48057
2013-10-09 12:26:27,460 [pool-1-thread-1] INFO  [org.infinispan.jmx.CacheJmxRegistration] ISPN000031: MBeans were successfully registered to the platform MBean server.
2013-10-09 12:26:27,480 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.InfinispanXSWrapper] Using transaction manager: Transaction: unknown
2013-10-09 12:26:27,480 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.InfinispanXSWrapper] No RELAY2 protocol in XS wrapper
2013-10-09 12:26:27,485 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.InfinispanXSWrapper] JGroups version: JGroups 3.2.7.Final
2013-10-09 12:26:27,485 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.InfinispanXSWrapper] Using config attributes: {name=ispn52-repl-sync-rc.xml}
2013-10-09 12:26:27,626 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.datagrid.DataGridRepository] Initialization marker not present. Data Grid is being initialized for the first time.
2013-10-09 12:26:27,638 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.JVSTMBackEnd] initializeDomainClassInfos
2013-10-09 12:26:27,640 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] serverId: 0, serverOidBase: 0
2013-10-09 12:26:27,663 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.bplustree.DomainLeafNode' with id '1'
2013-10-09 12:26:27,670 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.bplustree.BPlusTreeArray' with id '2'
2013-10-09 12:26:27,671 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.bplustree.DomainInnerNode' with id '3'
2013-10-09 12:26:27,671 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.bplustree.LeafNode' with id '4'
2013-10-09 12:26:27,673 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.backend.jvstm.pstm.TransactionStatisticsEntry' with id '5'
2013-10-09 12:26:27,674 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.DomainRoot' with id '0'
2013-10-09 12:26:27,676 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.linkedlist.ListNode' with id '6'
2013-10-09 12:26:27,680 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.bplustree.BPlusTree' with id '7'
2013-10-09 12:26:27,680 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.bplustree.InnerNode' with id '8'
2013-10-09 12:26:27,683 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.linkedlist.LinkedList' with id '9'
2013-10-09 12:26:27,683 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.bplustree.AbstractNodeArray' with id 'a'
2013-10-09 12:26:27,686 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.bplustree.InnerNodeArray' with id 'b'
2013-10-09 12:26:27,688 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.bplustree.LeafNodeArray' with id 'c'
2013-10-09 12:26:27,692 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.backend.jvstm.pstm.FenixFrameworkData' with id 'd'
2013-10-09 12:26:27,693 [pool-1-thread-1] INFO  [pt.ist.fenixframework.backend.jvstm.pstm.DomainClassInfo] Registering new domain class 'pt.ist.fenixframework.adt.bplustree.DomainBPlusTree' with id 'e'
