SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,164086140854,0,2494036.5875074174,2807043.7459884575,102256201,2492795.685675539,2805955.4836736517,249.33067353919347,10228,99039.35006285176,141478.36489992338,2105
1,163857733052,0,2463287.6751120216,2782215.4807649776,100838347,2461657.954659935,2781223.116253631,246.22746717171378,10087,74288.7808705602,151770.2203250701,2076
2,161963595958,0,2675045.48065366,3048460.805939232,108243402,2673331.9264674755,3047276.5147471507,267.35099666252967,10826,82611.62510526934,152218.2531612955,2211
3,158899422571,0,2659924.0086715235,3057109.1211509835,105611248,2658622.499469674,3055894.7482312685,265.83254714959924,10562,106052.64212103703,148779.46441471705,2147
4,157486506896,0,2784024.225743596,3177247.0002814666,109549449,2782501.159222359,3175851.985824313,278.27054311277084,10956,96276.55467222488,135763.36483432105,2148
5,161293706092,0,2709345.2464088574,3086354.4410748454,109190746,2707926.4689402743,3085046.163789266,270.82408363665803,10921,97163.53257199678,135603.753088761,2128
6,163653332249,0,2623708.912908843,2962352.750293293,107276682,2622100.0092261923,2961341.6114131715,262.25584744906894,10730,83695.22885971241,165606.0764373972,2169
7,159153483605,0,2828002.6248581926,3228692.4960803497,112450313,2826266.053442946,3227324.4508120846,282.6945746657766,11248,87611.17675890046,142995.3687852341,2209
8,165298587062,0,2673096.98527268,3048532.7728561456,110387476,2671281.1999680344,3047290.064978482,267.1553408152624,11041,78693.01958514015,146709.81091081057,2276
9,157982112650,0,2770074.4323810986,3181306.3787840125,109332347,2768277.804772096,3180115.0214943974,276.86573313923793,10935,85025.51659457709,165446.44696576224,2247
10,158896853869,0,2824007.2380569386,3257590.7319646915,112105639,2822155.8393453304,3256157.478457901,282.24551494936384,11212,84987.59179297693,143987.5655821323,2282
11,161221218280,0,2722180.866753562,3096799.9517676868,109663027,2720862.3075788855,3096020.2440266567,272.11756113869967,10968,106176.1175799347,224340.2808356535,2157
