SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,222902820915,0,354968.0438627073,6950375.048446259,19480208,349747.947020054,6915825.469477173,3497.506113098591,194901,11503.76868740024,632226.9734417788,9743
1,222681200811,0,345067.0386923379,7011781.2445155475,18867889,339091.812532879,6993728.451658678,3390.945940324993,188775,9536.08851664057,1139349.7402990016,9454
2,223142449826,0,350297.45598195156,7442710.791067101,19143375,343326.875095881,7275693.520010343,3433.2687509588104,191527,8203.57162548778,154578.1536079664,9325
3,222279200650,0,347695.30054671795,6897272.1306935465,18967887,341505.63695578056,6852189.572980243,3415.0563695578053,189774,9357.54826516459,488303.4124300937,9513
4,223026306863,0,341350.8007550879,6512657.7964665275,18691157,335396.2187337357,6491022.272965342,3353.97164241803,187006,9386.7815628994,852497.7136457183,9388
5,224230642511,0,339442.63374466734,7478920.854552296,18745198,334556.45116086164,7461064.122695069,3345.5729635125463,187545,11093.305317818502,1278364.1801085828,9254
6,224036830721,0,342178.6734333293,6955775.842410403,18792699,335699.48190197424,6941011.993453989,3357.0189823911273,188024,8785.581368261872,1342273.8720137721,9563
7,220206335992,0,404485.66327269294,7016405.373207115,21817086,396504.50386301347,6985191.98751913,3965.0628310970587,218283,9979.91848927388,717755.3958061,11115
8,223734964931,0,331078.6185831939,6693498.679287698,18076522,323338.66109085974,6549865.613444627,3233.397051855819,180856,6756.5111204555205,148830.67853922053,9019
9,222934645588,0,345700.87317835377,7050834.588568955,19067852,342297.35714127857,6997067.93327248,3422.9762470157716,190775,16707.20215529117,434754.666222329,9633
