SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,98818966712,0,1.0471168163146894E7,1.0736247579422625E7,258394791,1.0464560462505072E7,1.0729249099648055E7,104645.63494444494,2585244,4631569.47323803,4662974.095061562,129472
1,97190699856,0,1.049817310295396E7,1.071237530855347E7,254803112,1.0491964411315516E7,1.0705909803624624E7,104919.7164921955,2549306,4803093.876665939,4847051.983088635,127229
2,96937441819,0,1.06315453842192E7,1.0888676194092939E7,257341524,1.0624160248864138E7,1.0880887456605874E7,106241.62801573864,2574699,4437208.054907512,4467051.496971396,128205
3,96763903043,0,1.0350198212641349E7,1.0607184013491478E7,250102429,1.0343843732256385E7,1.0600464227318889E7,103438.5406638242,2502280,4646818.951177189,4679961.345590898,125244
4,99506047786,0,1.0561176337394107E7,1.0787760731444668E7,262420235,1.0554225550778626E7,1.0780507296900786E7,105542.29776783768,2625525,4573697.718239645,4615208.60313627,132083
5,99057140307,0,1.0315460398935482E7,1.05766426187487E7,255145871,1.0308131698890192E7,1.0568887522448514E7,103081.40385339879,2552738,4259280.394642395,4286407.196997268,127641
6,97177153709,0,1.063204537815782E7,1.0860469533404063E7,257992822,1.0624787047085296E7,1.0852896578071961E7,106247.93861428762,2581219,4488242.056793828,4528622.9242661735,128819
7,96967971221,0,1.0799017855733741E7,1.1067238762499798E7,261483787,1.0791782924023604E7,1.1059592401355365E7,107917.86897246524,2616145,4607881.138644045,4639149.217200209,130537
8,98566991987,0,1.0544181373752572E7,1.0812655563296804E7,259527431,1.0537290131943813E7,1.0805358730635071E7,105372.93301548356,2596574,4568359.1326339375,4599728.371648783,129817
9,97066257353,0,1.0557381403929334E7,1.078089258799719E7,255898920,1.0550564819612347E7,1.0773790170446858E7,105505.7140805884,2560262,4586036.682499546,4629853.693124667,127040
