SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,210562130165,0,1020789.710130657,1223886.1563768561,53268080,1012430.2211083684,1211819.7905048076,10124.33297792361,532951,58570.87503336438,58808.34690056306,26786
1,211966763735,0,1020092.8405378772,1223853.604251332,53589986,1011795.3032869141,1211856.8500076472,10117.972409788792,536169,58516.76515709471,58736.794324963674,26758
2,212216408266,0,1018440.4171950466,1221281.9210339377,53566960,1010171.4271372192,1209340.7829891252,10101.722607870744,535938,58588.3164514187,58822.67939377206,26778
3,211691926190,0,1022105.1114120929,1227004.3935991412,53628603,1013835.6802865085,1215037.4376412358,10138.37902227662,536554,58572.456605667314,58810.64070644494,26604
4,211939233440,0,1022799.4661599153,1228078.194520475,53726969,1014510.888380988,1216070.8171957275,10145.139786917523,537539,58610.695861299166,58811.51864105914,26696
5,211586946016,0,1021341.6173214767,1224847.614563283,53562681,1013091.1950673485,1212932.658729822,10130.95131585157,535895,58543.92174088921,58781.65056893406,26537
6,211951039397,0,1022419.2652278744,1227568.0097767524,53705847,1014059.3063920694,1215468.0344549222,10140.599469487961,537328,58499.87080099859,58743.95345508809,26884
7,212110548592,0,1020195.1327190627,1223358.9119860234,53626003,1011789.5664529639,1211225.5940278939,10117.90565380027,536529,57875.9465335434,58118.79872490777,26807
8,211113396089,0,1021361.5936191407,1224789.7931083597,53436814,1012985.7979729731,1212692.4616526633,10129.863309642551,534638,58594.41938748122,58817.55982835957,26904
9,211868909522,0,1020271.0692980053,1223104.440544136,53575570,1011990.199429125,1211153.050477774,10119.926280549553,536025,58636.68198320052,58868.2024813546,26745
10,212132961358,0,1023242.7541688808,1227522.861606549,53794977,1014871.5344461533,1215429.9056462878,10148.734099518564,538221,58558.62663430127,58814.83629747528,26949
11,212123979156,0,1018932.6805920897,1221839.6080049379,53561380,1010508.9337512408,1209681.3788893374,10105.133621983248,535886,57900.34708960482,58149.5442203766,26914
