SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,243309777692,0,1528.0926996730748,1993184.5435978589,92949,1528.915128396138,1983365.2385000964,15.289151283961381,930,80032.57796703129,198762.21803046128,51
1,244061406119,0,697.7952169834808,822462.168944839,42576,698.1849474263702,821053.0767978693,6.981849474263702,426,75964.27147098481,203264.9431493362,24
2,243706486464,0,2085.155420181334,1706773.934040731,127040,2086.11599706067,1701463.6965277384,20.8611599706067,1271,84802.86690225374,224242.6903890517,60
3,239438664516,0,21481.01441989531,4299837.746653823,1285727,21490.263531168985,4273306.804327561,214.90263531168983,12864,121127.49721973698,334169.5018937927,673
4,244603321298,0,1095.1177609945405,1690029.9099735476,66967,1095.6515168226022,1685933.6166909642,10.956515168226021,670,100277.73894969704,284852.32996258076,33
5,242196011963,0,1140.6541453297546,1229137.3117404645,69065,1141.2244064622555,1226236.521114107,11.412244064622554,691,84715.7634856906,216764.5719983526,35
6,245034594884,0,1275.9280422735073,1525109.6600011908,78161,1276.5544397846365,1520294.741602312,12.765544397846366,782,79271.03172264082,207485.71208165362,39
7,246178318646,0,1653.4157547133923,1695762.0376484485,101758,1654.0855516425322,1691395.4257747587,16.540855516425324,1018,89301.47113542569,233657.8581363004,42
8,239028825275,0,17132.754352108248,4179255.402856453,1023687,17139.355453413107,4138010.6341156363,171.39355453413108,10242,74146.727267524,199968.05578524055,513
9,246038632600,0,1010.6610471892151,1319693.2550130645,62165,1011.2233081887157,1315557.8414959335,10.112233081887156,622,85130.18838094543,200366.67100794453,35
10,242300217180,0,1786.8793108923992,1518822.8231379346,108239,1787.8646789581057,1513657.7739272448,17.878646789581058,1083,83124.86820109269,215184.81641824872,61
11,242900817766,0,1805.7576920051054,1774151.9558626187,109654,1806.4986525599954,1768737.9129104652,18.064986525599956,1097,82650.04801788116,213760.11003998708,46
