SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,221865996103,0,354158.01286183094,5942717.100454063,19291736,347986.6286682227,5910265.800127305,3479.866286682227,193016,9919.708694680761,506022.25607873406,9864
1,221528851492,0,331043.20866595575,6340409.144500063,18101051,327003.90722070815,6294830.475720496,3270.0390722070815,181102,13006.898874303763,413522.7311736816,9149
2,211535331414,0,584418.9398714775,6380761.428242938,30459794,576268.7830215215,6357789.0460724505,5762.7058146186055,304754,20297.36273148267,787694.5932115893,15508
3,221889925869,0,349619.1871524993,6136866.462005584,19143815,345282.9491918081,6108032.297423862,3452.864789244481,191539,13803.060192542855,604902.1516318141,9887
4,221198257423,0,337703.46721734677,6581199.927102284,18345972,331928.473828771,6536837.472982511,3319.28473828771,183555,9783.547242101975,467610.16800838755,9528
5,220410857380,0,348914.07948300405,5694690.08025654,18969163,344422.21632085735,5668526.870889905,3444.240127486433,189787,12813.213237518123,553786.5803003747,9436
6,222693610036,0,334766.6634483537,6885743.289733306,18393518,330551.0202475058,6839510.890791683,3305.510202475058,184029,12867.770343457674,482903.5629308926,9382
7,222132100335,0,340557.98555862077,6918826.810367301,18615761,335386.0152929076,6869050.494715568,3353.8601529290763,186250,10613.4968285445,443280.914009836,9239
8,221065607540,0,354100.40098463447,6262403.237667826,19325746,349859.93914049066,6218727.091794128,3498.599391404907,193355,14148.984030145515,419663.3896473142,9754
9,220419504324,0,349992.7636856686,5830823.635392979,19010314,345152.758751197,5807775.740975251,3451.52758751197,190196,11775.74262182142,638770.7096389355,9286
10,221907433353,0,330708.5786644175,5619757.119962599,17966151,324012.63406811404,5586276.682556131,3240.179480408066,179755,7867.020281551344,435592.9170532101,9052
11,223027561090,0,350320.0816377778,6041363.053814852,19307422,346450.8853630849,6001837.614706177,3464.5218451933542,193171,14927.788579505763,423996.05730473186,9602
