SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,312364446322,0,1.2597509244447155E7,4.496892757416615E7,98343122,1.2595903683430474E7,4.4958651404584244E7,12595.49304183399,98369,7696565.805236976,2.099551811265967E7,19690
