SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT
0,176853879,0,63894.555572626145,64260.22328687448,2825,63894.555572626145,64260.22328687448,89.43837091137728,4
1,289369374,0,248.81693250647874,249.80839089245376,18,248.81693250647874,249.80839089245376,54.91803591259928,4
2,182043298,0,52119.46885295387,52398.573994457394,2372,52119.46885295387,52398.573994457394,87.15772914633122,4
3,180497914,0,55380.141401523346,55703.23997482945,2499,55380.141401523346,55703.23997482945,87.9847589721042,4
4,181436692,0,49471.80143694419,49872.77081674369,2244,49471.80143694419,49872.77081674369,87.45589011867054,4
5,180230714,0,50246.7076727,50514.045395180954,2264,50246.7076727,50514.045395180954,88.0401330946712,4
6,185963510,0,49558.10954525434,49817.08195631616,2304,49558.10954525434,49817.08195631616,85.00324149236026,4
7,180853391,0,51489.2197957184,51797.4997883072,2328,51489.2197957184,51797.4997883072,87.75993388561501,4
8,184214833,0,48964.56953604816,49260.90483926404,2255,48964.56953604816,49260.90483926404,86.15372911731875,4
9,185652923,0,54725.77450342648,55017.3717622094,2540,54725.77450342648,55017.3717622094,85.57298790227928,4
