SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT
0,87282263,0,251597.5095650304,259007.9631738798,5490,251597.5095650304,259007.9631738798,365.31904807993675,8
1,83772929,0,328602.5727953239,333812.5077198993,6882,328602.5727953239,333812.5077198993,380.4972835526042,8
2,88009180,0,258427.58675856315,263668.6315953922,5686,258427.58675856315,263668.6315953922,362.0882143296094,8
3,90011126,0,240992.43020246187,252523.0242162968,5423,240992.43020246187,252523.0242162968,354.2036585806583,8
4,77504759,0,309400.3556607408,316016.8737723706,5995,309400.3556607408,316016.8737723706,410.7909071586747,8
5,74274688,0,313538.8465044781,327090.55006354867,5822,313538.8465044781,327090.55006354867,428.8505509302311,8
