SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT
0,91547491654,0,9903061.674550947,1.0100275918134801E7,226650114,9903061.674550947,1.0100275918134801E7,9903.142126444563,226652
1,82990576434,0,1.010937496821966E7,1.0385139176430298E7,209745714,1.010937496821966E7,1.0385139176430298E7,10109.47778521403,209748
2,89345068944,0,9678485.250730459,9951828.364502909,216181233,9678485.250730459,9951828.364502909,9678.560163119675,216183
3,99777661862,0,1.0336840979762426E7,1.0555537690898834E7,257846456,1.0336840979762426E7,1.0555537690898834E7,10336.898556981736,257848
4,96903980943,0,9220482.742866544,9428282.078814965,223375371,9220482.742866544,9428282.078814965,9220.587297684919,223378
5,99813566882,0,1.0346460989825986E7,1.0536175467014216E7,258179294,1.0346460989825986E7,1.0536175467014216E7,10346.5271495663,258181
6,94061924559,0,9427219.10228186,9643070.800038384,221685593,9427219.10228186,9643070.800038384,9427.274787931434,221687
7,99744625674,0,1.0301788563108984E7,1.0503567922538882E7,256887011,1.0301788563108984E7,1.0503567922538882E7,10301.9032963714,256890
