SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,172946519042,0,2727560.135614014,2837791.7903491426,117927002,2727481.6666616215,2837772.0556781143,272.80095144669184,11795,87917.21777017039,343661.9461302296,113
1,170788352837,0,2796259.6886079726,2929618.843955506,119389951,2796211.6623712773,2929587.805360079,279.6677181340825,11941,184669.9136731833,301289.4669721811,145
2,170558190572,0,2829411.244445815,2987032.9087347426,120642219,2829353.1397208776,2987007.6152918087,282.97665131399833,12066,129671.58220034151,311646.4096500394,119
3,172748837241,0,2735484.389824764,2861076.0087899207,118134469,2735407.0542354328,2861056.031706186,273.57616401827937,11815,100966.3385720796,384333.3130657563,128
4,162880015923,0,2701123.571055576,2789523.855313836,109986267,2701040.6986206346,2789503.1309251664,270.12802359248974,11000,93500.15512525737,359790.8455530892,121
5,168043618815,0,3009261.440779315,3124717.4855467197,126418677,3009190.2778926715,3124695.2801470943,300.9455113639541,12643,124476.55317669713,392344.1192482808,129
6,161018591293,0,3036257.197855267,3178414.885407648,122219386,3036159.291136794,3178368.78533538,303.691564202004,12225,101997.7411595133,228015.06230886054,137
7,163636505122,0,3356896.009245863,3551867.5317768347,137324713,3356826.690905352,3551852.4168065665,335.7196040401758,13734,151468.52407770223,662525.0609992757,134
