SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,READ_ERRORS,READ_NULLS_PER_SEC,READ_NULLS_PER_SEC_NET,READ_NULL_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,203369752523,0,1105149.2120945905,1144618.380062693,51333562,,843.2048151803241,,3703,1009733.6376351056,1042595.412336085,101.01701085921336,5136,,38737.57074228757,92578.60449536455,55
1,205142400543,6033,1059187.0091185414,1093484.5346267223,50668848,6033,1026.2784791109502,1026.3748875536305,3538,988044.068235002,1017833.4737394544,98.85735586106249,5070,1,66883.1831841447,100714.32168368631,47
2,202269073766,0,1093925.5290049969,1132604.3954952187,52222025,,870.2000024113663,,2461,1032773.7014392475,1067188.782741393,103.30591558853516,5224,,59432.50519845546,105595.91218536557,59
3,203418963398,0,1127854.4591954402,1169901.5813233035,55703338,,893.8496143402617,,1309,1095369.2432501637,1135000.922688149,109.56558731801334,5572,,47230.706256494224,83747.73437661298,72
4,208149086349,8965,1033975.4127062949,1069753.9186014857,50655477,8965,905.4387584002648,905.594195931505,2757,973500.0405442496,1005175.5246109384,97.41034307897462,5069,2,38489.601423523105,88852.43660720388,52
5,199939676499,0,1219768.4472017305,1265101.713630807,59421174,,1082.1371172666504,,1373,1188810.9061794386,1231839.6791727603,118.93482579635291,5945,,69500.56891179981,107367.1092364473,70
6,203583918776,0,1084947.7887370791,1124727.1582610747,53623722,,844.7036292704704,,1241,1053620.095779819,1091113.1985670843,105.41020522253946,5365,,38514.385800107026,76973.17424742185,64
7,202114246242,0,1141544.5619002765,1180942.2683411576,57678752,,,,,1141509.1627126313,1180922.1506898692,114.17059041342019,5769,,39434.35727620117,72215.77169886474,64
