SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,189514500188,0,1973328.7937678234,3867708.8158171345,93480924,1973070.5757557482,3867626.658430252,197.2973489896875,9350,69558.94416369725,710659.7370717957,447
1,178945229076,0,2040061.0575504736,3593552.9008310563,91254470,2039840.156034404,3593510.7754172883,204.0400349655779,9128,88094.423790867,1057381.9365499713,446
2,177627797498,0,2153091.640268721,3845779.742243254,95600340,2152834.5753670996,3845728.0239871996,215.3266121598153,9562,86185.45788785697,1039127.1768322666,476
3,189414792425,0,1952669.5533143505,3905646.292677098,92452325,1952388.5503632412,3905592.1672091098,195.25397685787058,9246,69760.79370519916,1085236.165440181,493
4,178093448532,0,2152289.2724985057,3896387.935601688,95811813,2151955.589377772,3896320.4386296393,215.16646610702784,9583,68040.74363903221,881091.2815109353,485
5,163653278612,0,2666345.203333704,3910194.9751056647,109065626,2665786.104012771,3910163.221091058,266.5352279596897,10908,60713.675587409794,1469029.7926407948,533
6,169465755644,0,2577867.385992026,3691843.9090883704,109198816,2577496.664975718,3691803.145664665,257.7747693574694,10921,85531.5150904212,1140518.6714967669,539
7,172378476207,0,2354641.1306922967,3805568.8228366147,101457073,2354298.4305805108,3805516.70091773,235.43536810911135,10146,80235.81938732251,1037734.9095218651,521
8,160954521774,0,2734017.5436446182,3549186.9932414824,109996454,2733615.6769661754,3549149.286760764,273.39391703032896,11001,81524.01017426208,1059034.2332283177,497
9,169564044745,0,2401423.691176253,3914794.3234352525,101786528,2401146.213587275,3914754.0375745464,238.70468481023767,10182,95660.53994886081,1244194.1325283465,488
