SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,232513129579,0,145197.68998241468,5537718.360910436,8430304,145173.97817971933,5500436.984817808,1451.7542245255302,84388,124751.92667743335,709869.6935420365,8410
1,231145004036,0,162569.07100374304,6006506.026288561,9374513,162389.94286960215,5969200.365922327,1623.9329395589011,93841,77339.96147699236,829210.930276585,9393
2,231579825634,0,161362.9384235702,5991841.226452508,9322291,161181.5705353905,5959411.104981813,1611.8157053539048,93316,75829.46681150673,928241.631996167,9309
3,231528094933,0,167127.85326014235,6301760.7082361635,9662530,167099.99713510234,6265995.937953627,1671.0023593183673,96721,142999.73267235514,929861.9557358561,9556
4,231402316351,0,162126.54785314502,6234706.796565531,9362838,162006.74475157645,6075158.367767959,1620.1047227038564,93724,93092.37680760113,228076.70481190173,9346
5,230986566587,0,166302.39507861197,6363277.4373616595,9588394,166207.06808739886,6325514.095054699,1662.0706808739885,95979,105315.44855957014,905454.1467866332,9506
6,232044333545,0,164387.23839462883,6538850.512832086,9516274,164207.98309479357,6489395.78473054,1642.0155742432164,95259,78949.0816525783,764336.8643909383,9609
7,231714957661,0,166205.17368193396,6152625.968664011,9593948,165783.42800036492,6112262.697182566,1657.8471578022825,96037,47154.86801101734,814530.8019132342,9677
8,231093932693,0,171253.1265270031,6506466.010136272,9873757,171075.0236464236,6468775.261459024,1710.750236464236,98836,83727.01657296675,949765.91763123,9843
9,231865706385,0,166663.3661199911,7073067.079810723,9646742,166587.80896155335,7060692.4764586035,1665.8780896155336,96565,115032.2965579995,2586721.9886213923,9758
10,231005662504,0,167309.61708164276,6352540.653781835,9645888,167190.70684828446,6308918.4768576855,1671.9070684828446,96555,97588.27438505852,799498.3256137009,9612
11,231143917563,0,165232.48827054875,6200498.198245713,9537505,165213.0862997577,6165895.625761982,1652.130862997577,95470,147782.45596021527,933435.5049521113,9495
