SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,234156956474,0,34801.00078815726,2573652.143248513,1826356,34660.51200106529,2584025.9351971527,34.66051200106529,2029,33443.72040914424,2681436.692804237,202644
1,232975451945,0,39661.98742385509,2446124.165904961,2081129,39712.33845780532,2417960.3769789548,39.71233845780532,2313,40170.04679619451,2191493.195429743,231871
2,237215290755,0,19301.320877456368,2676351.2584691048,1045770,19594.015146353,2676493.2141821817,19.594015146352998,1162,22689.841487720038,2677771.1268032333,116230
3,239422678548,0,8328.276101660016,2353529.14653726,463553,8604.030380467933,2390638.659152608,8.604030380467933,515,12262.33256972613,2786522.276315231,51447
4,238878103022,0,9573.717643754111,2685089.4178525563,499556,9293.44285606431,2663874.06588631,9.29344285606431,555,7353.718414439109,2486835.3902816423,55444
5,238078561405,0,12014.198435120828,2309274.5779532534,658014,12281.660233261942,2328674.3565127123,12.281660233261942,731,15365.654784626537,2519497.336013707,72986
6,239019357756,0,8702.424252295888,2159902.1512833647,463467,8618.548804331262,2189857.340234057,8.618548804331262,515,7931.069327066149,2501922.455017417,51533
7,233509667938,0,40040.888838944506,2662461.8142114864,2102132,39999.37168545827,2664930.099793701,40.00493254156457,2336,39628.5455976292,2687414.690753422,232928
