SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,238965255624,0,5290.423190636677,5307.246803353682,208907,3887.042062137802,3896.0976780107844,3.916802080738316,234,1150.9095410130208,1151.6875418445654,23310
1,238884014251,0,5084.39685760968,5099.402604389045,203257,3781.684608878002,3790.1068965189957,3.8008510079043525,227,1144.072170162911,1144.9462596515439,22589
2,238788620521,0,5326.1175858290035,5343.022050926448,209890,3904.7254344266407,3913.971580362343,3.9364243327253137,235,1143.9927983794742,1144.915163805415,23211
3,238913015687,0,5326.707708569254,5343.583197054469,210468,3914.2111923493867,3923.3002398525723,3.934339260223889,235,1153.567352380547,1154.3433189863645,23321
4,238901433830,0,5326.576114840477,5344.568433241144,208464,3876.4103888090926,3885.6794804807246,3.9178729597388435,234,1119.8335968676258,1120.4169535843075,23056
5,238818351847,0,5475.283341412174,5495.373821503264,211714,3944.3367426113196,3954.352319384397,3.969455046897862,237,1130.4172191016946,1130.9470987072636,23781
6,238896707591,0,5415.842674449976,5434.355575547047,212323,3949.5395709486365,3959.133588953684,3.9848998188501006,238,1148.1413888433995,1148.7668901462164,23560
7,238913329159,0,5275.019128604354,5293.022837519792,208946,3886.028474292958,3895.454842111163,3.9176441037029237,234,1151.2158954059005,1151.7770537931892,23160
8,238920544348,0,5137.2012851632535,5154.44211049083,204210,3800.0750520540164,3809.500906271052,3.833816494926109,229,1139.651210467796,1140.4977016372395,22769
9,238985067647,0,5202.425834111349,5220.7963434043695,208507,3871.1707350959823,3881.521020498067,3.89971932119152,233,1158.3089753636868,1159.3871999206758,22781
10,238959085606,0,5180.9910248473225,5197.488901269897,205703,3827.6845497647564,3837.4202148275863,3.866674476702432,231,1146.0163418093568,1147.4787385302964,22962
11,238854081167,0,5306.082947935137,5324.01528149935,208572,3881.382287756721,3891.0944450646966,3.91864095671143,234,1136.9033955227103,1137.8316702918119,23199
