SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,238527605709,0,7478.319755699229,7509.356338319749,278828,5194.031928998035,5208.8399998564555,5.231961637243172,312,1382.822001810844,1383.7771882085053,30902
1,238535847251,0,7758.709626115192,7790.919943646267,283945,5291.4814043519345,5306.34599526655,5.315664361755376,317,1372.008709909953,1372.947223745479,31607
2,238588976964,0,7724.127108180271,7757.571482550557,287940,5364.422180296784,5379.979912141006,5.3982884353488965,322,1432.0107437756515,1432.7648938985924,32033
3,238561189919,0,7738.25395955163,7770.876928265094,284222,5300.225071937804,5315.495280537512,5.3486305705956525,319,1391.7003226672093,1392.7421829540524,31885
4,238545666329,0,7563.411869429701,7593.025061638585,278617,5195.919167487799,5210.004945825222,5.231568163688141,312,1370.633837307513,1371.6906326445746,31249
5,238577398601,0,7481.859362016004,7511.185374162474,278786,5191.1539285046465,5205.358575132297,5.230907188172179,312,1377.7123511116195,1378.7767760090123,30837
6,238587541318,0,7822.598956480044,7856.023721221663,286064,5327.621019011284,5343.167768057251,5.364793608857613,320,1374.124640093471,1375.1950385042455,31712
7,238475851251,0,7853.916104432667,7886.91125087395,288342,5370.740866554006,5386.236422801783,5.417654478270727,323,1390.7386852062639,1391.8279221664513,31856
8,238548166188,0,7739.972567014771,7773.210900024811,285981,5324.425755589368,5339.987916078545,5.365680304024856,320,1390.6628586063011,1391.632335019427,31552
9,238581769771,0,7400.488921623817,7431.524343514686,276700,5149.764800467765,5164.5484913837545,5.197297849989936,310,1368.6184135494439,1369.516321151285,30460
