SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,239888295016,0,5650.074310936743,3730363.7374377744,276596,5121.883916503929,3688959.9113717685,5.131228082834432,308,2774.996041807238,3352346.2078694226,30574
1,241099437989,0,7580.467574381609,3519200.6519740373,413868,7631.705885950463,3472503.4653838896,7.631705885950463,460,8124.366552800024,3103099.196106476,46132
2,243036495928,0,9032.808319653459,3601066.7105596354,488664,8936.929376415379,3567431.746806045,8.93692937641538,543,8158.149394599078,3290986.821652829,54336
3,239488781329,0,5808.264814478511,3697007.265821838,333175,6179.830185727305,3623624.4950953643,6.179830185727305,370,14671.49505137195,3071944.9507464827,36825
4,241490246912,0,8865.248993683701,3320357.9309661444,482252,8878.205341275261,3296423.4105809825,8.878205341275262,536,8996.172510090708,3096171.5451160735,53748
5,238777557354,0,9553.569453655693,2151449.0399197927,526697,9799.915980088655,2223138.3916987665,9.799915980088656,585,12776.00389075566,3180540.76175596,58303
6,238926404915,0,8691.983952247558,3415624.2774163387,476581,8856.283593907438,3374399.601060491,8.856283593907438,529,10694.13990712376,3040732.511470073,52419
7,240572671633,0,8477.58565900781,2910665.1536261835,462423,8546.274130157572,2949773.196013548,8.54627413015757,514,9215.734656392398,3353783.2483705967,51577
8,239160581501,0,6739.643331121029,2645615.3604341066,362865,6740.241179724928,2691574.497062483,6.7402411797249275,403,6745.651213804485,3193081.463237238,40135
9,240474125419,0,8788.842903116296,3514622.537170038,429855,7950.9593669112965,3470871.940740206,7.950959366911297,478,4295.0702347916595,3123699.4385418706,48145
