SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,217874859662,0,608715.3350320228,608929.0736010444,33053755,606839.8538735119,607053.2016501199,60.71373981756801,3307,190.619956217366,190.71418134084155,32
1,217727494711,0,615981.3813944749,616196.2113704091,33418798,613956.9840613542,614171.3558114646,61.434583989721105,3344,173.24394983122903,173.3256436013762,31
2,218680925236,0,599386.1268858267,599585.4187863192,32682423,597810.677172308,598009.6332850467,59.81316082233597,3270,173.9262763943299,174.00491595556468,25
3,218623586368,0,592473.8899367959,592666.2677344492,32267491,590375.8608311441,590567.7282085846,59.07870182713042,3229,160.12715439060554,160.19222902122826,31
4,219349528821,0,603628.2301256123,603834.4394382216,33007426,601915.0928185617,602120.8529603025,60.232622366982696,3303,141.32586222727872,141.38539639334306,22
5,218453487096,0,612265.6738416678,612525.4071968865,33347974,610619.7423224492,610878.9407777484,61.10224399068951,3337,197.46360854639929,197.5670193826122,29
6,220017551359,0,586920.120686192,587163.6240237127,32210351,585596.4272130766,585839.4700418127,58.613498089214204,3224,177.29059968533255,177.37605469742175,22
7,219387431422,0,590583.1060813356,590786.4265174526,32281317,588572.4408324122,588775.3010799016,58.891232659097234,3230,171.32213235299668,171.40094764075587,32
8,217205948125,0,611249.7123786772,611458.7965104068,33111277,609767.8316055094,609976.5234996523,61.011209377138236,3313,174.6615872419203,174.73487577012236,23
9,218137765049,0,588203.8103047215,588470.7561572295,31956152,585981.7623568615,586247.7405702407,58.64182957347825,3198,174.69361739023427,174.77611771011317,36
10,218468590495,0,639245.1665029097,639474.4229055269,34794871,637069.0985127464,637297.5133368932,63.75285904140373,3482,139.81196132761895,139.8581608558788,26
11,219435552754,0,583285.4416913086,583472.8714149236,31872351,580988.6064493988,581175.5629411933,58.130953451255664,3189,175.85589558978253,175.9327563522906,38
