SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,195974600504,0,1440217.7225814727,7271654.7150158705,69897825,1427389.0559317172,7267575.024270534,1427.3890559317172,69933,76329.35870250402,3436419.73813065,35175
1,194786182911,0,1449124.5561774967,7290021.599317554,70295910,1444270.8193965694,7285358.019954456,1444.2708193965693,70331,187326.35985200742,3193154.6916919965,35090
2,196397364307,0,1436907.3312067608,6835269.797641342,70240256,1431297.3343195773,6830697.104551746,1431.3022960311496,70276,164047.8459405884,2939637.423050074,35500
3,195908939272,0,1439394.11300488,6764017.561258448,69950854,1428949.5979115365,6761489.06841094,1428.9495979115363,69986,92536.89421565134,3876996.104609509,35146
4,194104912182,0,1447798.5554060116,6948267.455002745,69630491,1435615.3941056267,6923700.367091441,1435.6153941056268,69665,79848.38270900153,851185.7304085701,34509
5,194025178196,0,1432804.651729734,6878961.380280853,68809512,1419300.3328764741,6874609.073185051,1419.3003328764742,68845,73635.01911697155,3087254.1869656118,35488
6,192194053568,0,1459384.2989512691,7212812.77878678,69627013,1449815.9897616839,7208808.823998514,1449.8471035279279,69663,101842.97929916171,3399343.0762113202,34490
7,196736010204,0,1423514.1905820977,6630271.466685874,69415987,1412064.8259153918,6627803.455114619,1412.0648259153918,69451,83327.68348371757,3813504.1482871827,35013
8,194589572283,0,1474522.540559628,7142275.011808169,71311892,1466620.809387187,7137029.069265884,1466.6556124931753,71349,124298.99065800107,2877662.4471535897,35387
9,194126632668,0,1438984.8086068295,6293057.476739739,69342768,1429516.2296180113,6291275.562434226,1429.5204817600934,69377,99202.46155521399,3989218.8502754713,34025
