SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,198081510199,0,1243136.7688655818,4531408.122554454,61277073,1238035.8558132502,4529517.243376537,1238.0960317605948,61311,135612.9399394426,2479615.5241087894,30930
1,199994771594,0,1131746.3320358829,4401242.141745431,56374517,1128069.550028019,4400617.022392344,1128.1293352039957,56405,147203.93874595396,3407863.9815179855,27486
2,201630438514,0,1089041.7707334338,3998077.896022393,54607264,1083864.1308853072,3996943.222027722,1083.8641308853073,54635,104616.16350919456,2564178.8941895314,27736
3,199629117570,0,1167834.251138322,4626794.236618854,57893702,1160612.253464263,4625104.7711758595,1160.612253464263,57923,87792.47434642463,2686603.604352274,29298
4,200704718768,0,1149455.1656489517,4473965.010172904,57443552,1145404.0613052738,4449516.4959962,1145.4040613052737,57472,141119.1629883535,369732.5843579827,28448
5,199913490449,0,1107436.6192934578,4826934.830705178,55007471,1101173.6902075643,4825302.519363215,1101.1956380168922,55036,89132.62629230505,2874009.263115008,27398
6,199756574137,0,1163995.8134386155,4442709.582721316,57878984,1159551.3239085763,4441067.648041091,1159.5513239085763,57907,130457.6814578061,2518291.512332435,28016
7,200570046051,0,1199321.4930132562,4894713.282689152,59865856,1194515.3561917203,4892764.160062786,1194.5153561917202,59896,133336.69314316465,2732101.265391408,30144
8,197973245316,0,1174123.3663410412,4511665.323656121,57783390,1168077.027938233,4509973.526188798,1168.077027938233,57812,102456.32430319484,2566349.0021154215,28610
9,181080517683,0,1953481.9126758452,4918495.559950461,88213940,1949577.638263748,4916892.453228922,1949.628244000917,88260,387188.87609868235,2965449.177792361,43692
