SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,132292221018,0,5260170.075628805,8328541.659233637,173682291,5254093.208590294,8324922.094607136,5254.125352605939,173770,1584317.6258353656,4448560.9907384515,86624
1,132924106650,0,5137635.697942621,7927832.373277019,169992264,5118005.7639304055,7924477.242781019,5118.07812330597,170079,588093.0425586065,4276139.294114235,84322
2,132886647384,0,5253615.300752128,8421281.324349398,174281090,5248642.280698989,8417643.428576685,5248.653462172536,174369,1819426.6495627938,4525268.196162406,87529
3,130604742813,0,5390346.362047424,8663382.997868508,174862936,5358160.790546298,8659138.116871292,5358.212206200656,174952,413733.8620953464,4371795.521345261,87367
4,131154472368,0,5391235.203372119,8609708.449356198,176491871,5385393.934704529,8605785.302348118,5385.465891523189,176582,1694000.802157273,4490506.555175499,87754
5,135058541898,0,4944978.55000802,7962352.777814833,166444626,4932030.056292678,7958815.414499954,4932.111402929222,166531,793546.2492367716,4222597.871347542,83571
6,136466718618,0,4853043.159492661,7608767.51648464,165014264,4839151.279430671,7605914.952215325,4839.216226890266,165098,712157.9151944426,4324042.618583129,81510
7,133205585556,0,5305360.340647311,8449333.049168784,175512806,5273075.157232861,8445576.865934508,5273.111966905325,175602,401219.8584393845,4475545.653656725,87960
8,133971298133,0,5106226.997583072,8051183.7062234115,169942060,5076517.265099747,8047678.369641669,5076.609291434977,170030,401167.29554761894,4298772.981065198,84842
9,119670581108,0,6941066.178094765,8358273.033984554,207050211,6924122.606642937,8356248.5025878865,6924.099837904373,207155,1174388.6553553068,5624041.46568133,103233
