SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,240318387389,0,5308.135727357494,4297014.135305721,295428,4941.777501517803,4169947.392792008,49.41777501517803,2969,332.73818287034464,601304.1191578883,1472
1,240038104108,0,3867.997587756225,3303371.734186979,216236,3621.0917563693224,3226776.0460094605,36.21091756369322,2173,259.15412652694283,564881.767697682,1064
2,240399965042,0,2455.51052589718,4170809.54125682,131618,2202.9953286701775,4030616.8885785355,22.029953286701776,1324,120.32772533283975,605438.1820131439,782
3,240839943217,0,3608.827796247961,4864194.216324741,198751,3316.725578531924,4687047.515525082,33.167255785319234,1997,184.75888386774915,543287.069968104,949
4,240417859484,0,3786.441410753085,4352122.086996485,211890,3542.1661345282655,4228223.077236408,35.42166134528266,2129,243.71000215496406,606414.5753244206,1010
5,227617305267,0,188062.92732927998,4815561.407592102,9748804,172185.50212615193,4782512.1874771,1721.8550212615191,97981,9730.106599798815,2028868.2191628343,49296
6,240074848208,0,3263.9098740772006,4434097.445214289,182554,3057.379835825471,4292858.076123486,30.573798358254713,1835,231.42975798784784,600666.5748099741,946
7,240353451317,0,2213.2341853629714,3219894.118170236,119325,1997.058903751427,3167620.185234641,19.97058903751427,1200,109.32855879665777,818521.3805363497,675
8,235748553168,0,61189.830342557696,4807188.197788535,3270215,55777.10583288054,4699942.811581432,557.7807087110035,32874,3117.9392900462294,893612.6559822791,17128
9,240007726366,0,4529.433312390278,4741490.466202958,253538,4243.196731287683,4615535.751938121,42.431967312876836,2546,263.76732526601376,628658.4800967731,1062
