SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,223468643457,0,355455.7098607664,1312050.9286840898,18765311,337586.51251004805,1303443.9413502072,3375.865125100481,188600,30794.184546363165,566704.9070835703,94689
1,222744768438,0,367401.92786314903,1399307.0442268786,19043208,343679.4522126257,1390625.7739211284,3436.794522126257,191382,24646.954631998036,619785.2211476085,94992
2,223044166198,0,376607.35731079313,1344147.5144659786,19520986,351837.0434774621,1336024.6977064724,3518.3704347746207,196188,24906.465595940324,605622.2072711635,97814
3,222430565477,0,381766.5113072276,1376185.4086068615,19663401,355411.60375359684,1364762.997406819,3554.133537746124,197637,24431.3519312405,519155.2107453067,100200
4,223502739781,0,368203.9600729571,1364466.4403738508,19090077,343378.34102257475,1355858.5876826593,3433.7834102257475,191865,23930.987615245205,602874.4040950593,96423
5,223508040410,0,357218.1392672368,1393570.2921137982,18529877,333285.54920598347,1384117.009276725,3332.855492059835,186230,23255.815401064207,589036.1493318565,93123
6,221800906553,0,386239.5952193589,1385225.6104547584,20051992,363404.3577758758,1377039.4750067033,3634.0514678444247,201509,27972.271462933393,626315.9571412032,98862
7,222491646528,0,378512.9962969051,1379303.028416779,19549842,353237.2798100056,1367846.2230559972,3532.37475062525,196481,24722.63937123828,515608.2225204786,98244
8,222619987760,0,375775.2191095705,1405190.8223006348,19565161,353314.25893705204,1395697.1015297144,3533.154544238851,196638,27457.961458686303,596094.7263195354,98543
9,222894206779,0,378541.61978648463,1413726.70947263,19309397,348261.523355633,1405667.4421670183,3482.6200082255064,194064,20572.894301134216,658346.6333283241,96972
10,223403243828,0,368675.57830537914,1383553.7961845503,18789337,338118.40287402616,1373244.8370665929,3381.2030759473237,188843,19411.05408184295,554617.3376382339,94850
11,222903553315,0,375260.88577026525,1414557.2035334688,19219694,346638.1349731513,1405234.9668330832,3465.693969682601,193169,21517.841983367558,609522.1151304438,97024
