SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,191452414446,0,1666706.84562925,2887067.4979612255,79767097,1666575.56617023,2886944.5341376737,166.70452130459688,7979,95519.84424764245,291797.23224214284,382
1,193881430997,0,1555541.0510795538,2820313.5478146696,75390955,1555411.6268342698,2820228.3089270955,155.55876228688578,7540,93897.62700542352,423840.5581233434,403
2,194309859858,0,1551382.0717975209,2830928.7389127472,75355942,1551260.4878634517,2830795.1493761363,155.17475146097902,7538,89128.02708798806,260236.9348860081,360
3,194733773441,0,1544024.984678009,2920426.6747428575,75162831,1543917.393923921,2920290.733487155,154.42585314459888,7518,105463.77902811558,288816.64712077443,384
4,183634079516,0,1915107.4412461654,2383104.279665385,87906026,1914817.7556517385,2383046.822666327,191.53296820495314,8793,59035.72882782327,396482.83173099905,423
5,192989837442,0,1620923.8505469216,2858317.8914749203,78195067,1620716.8011839048,2858161.42680108,162.09512168703333,7822,62555.58926000092,244824.38353174436,401
6,192582493511,0,1639629.351968207,2782448.7475403817,78934835,1639509.688776386,2782402.774027072,163.99285584160154,7897,101705.05454100389,629056.464834753,381
7,192838930802,0,1618829.2561394416,2841308.383858669,78036581,1618697.1515648053,2841266.0813598623,161.91741694626768,7806,90245.29378893366,694686.617351923,376
8,182581498604,0,1748268.7328752242,2260793.937660023,79786902,1747982.6731634026,2260732.4496182506,174.84780313536922,7981,54733.49925235921,368065.67966336815,422
9,196311422446,0,1456544.2198644748,2876042.5376736037,71477237,1456413.1034130035,2875940.4633038254,145.68670302661542,7150,84237.50925679591,387471.8101996314,395
10,195351278275,0,1518298.8729148358,2960820.4495479343,74141299,1518119.720632271,2960664.6534558632,151.8493973362181,7416,59682.30094275113,248850.37037345977,358
11,194592289244,0,1556070.2889252715,2926586.768021292,75690574,1555887.857510959,2926420.1890361486,155.607255421403,7570,62438.46350722151,232024.9098440946,371
