SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,189881487724,0,1428128.510982097,7265406.864178845,67266637,1419860.9629174678,7257251.910809196,1419.8100617196765,67402,364894.9738693325,4650412.962771933,134691
1,202871576389,0,1078898.6631987116,7753069.417275051,54322850,1073210.963681383,7743225.36487455,1073.210963681383,54431,294194.5365943242,4727940.830836911,108150
2,212792330806,0,811838.3179392045,7219368.578415877,42736069,804967.5256208538,7212463.8503273055,804.9725989531813,42823,155590.6966122926,4900924.594261651,86660
3,210344111753,0,927285.8301610623,7503691.817537322,48334624,921004.8543098187,7495407.746920368,921.0240743661612,48433,211112.74444156076,4841786.894018423,97363
4,214197160358,0,814770.4843470783,7939106.797360438,43180263,807978.1623189767,7926947.580977777,807.984553057049,43267,156384.05413775062,4489959.3132842295,86394
5,213142794908,0,802592.0929943515,7528994.441782005,42344336,796273.6909462841,7520284.188217999,796.2736909462841,42430,162789.51014756213,4784317.553939461,85664
6,212189355375,0,808442.6852172714,7084289.981075087,42534225,803414.4771245455,7078622.743016639,803.4144771245456,42619,194976.26579963087,5051212.983777279,84775
7,210533046088,0,849684.581120454,7188028.250053559,44393218,845092.9832917148,7180424.66358257,845.0929832917147,44480,224499.02757886105,4659216.976983607,86782
8,210557777206,0,867686.3352707111,7500341.604548012,45156379,859567.4707514085,7489271.380499968,859.5835199657781,45248,152011.20250973635,4318515.943363811,90775
9,212262985859,0,863729.0862404486,7201457.244893731,45408132,857389.239407439,7193665.895689211,857.389239407439,45498,182083.52228080784,4651083.7144607855,89868
10,216997244994,0,743115.774517666,7300194.066424254,40047894,739714.4604505844,7291789.811101991,739.7144604505845,40129,226903.1920151232,4649044.794431624,81106
11,212436663060,0,828727.673466779,7279629.873181024,43672091,823953.349100399,7272326.55481006,823.9632172794419,43760,212402.79170538805,4843701.871103231,87384
