SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,222538741130,0,711629.1765429989,717744.6709403878,29166077,524294.9582960104,527621.333038588,5242.987337400171,291692,198.5017047976419,198.52254728936902,2908
1,223367385926,0,670833.3296161168,676850.5253426695,27889605,499489.8585461454,502832.06819288194,4994.962181441309,278928,198.42605187336562,198.44789513073346,2831
2,223172056126,0,631922.7003159033,637619.3126558509,26970727,483454.5053395248,486795.2224828089,4834.565311403469,269735,202.62964230105564,202.65397271836005,2657
3,222047601206,0,674349.1962623275,680738.3485984452,28209432,508219.0457680598,511854.49204060197,5082.225275952371,282124,202.7073954603553,202.73189476748053,2773
4,222825877358,0,747276.1162750324,754131.2920923197,30235300,542814.0458106335,546438.5743542572,5428.166381649148,302384,193.7584196462918,193.7801164686759,2954
5,222827524945,0,646810.0021875375,652440.5441259237,27056506,485743.7609052827,488925.9624632353,4857.495967807624,270596,199.1900460587747,199.21263971794522,2764
6,223049303890,0,691556.1088398414,697958.460426449,28780191,516173.66202038946,519745.1427559094,5161.781940652848,287833,201.6858880008099,201.7062629830554,2853
7,222778441728,0,701004.5406900687,707340.3905175587,28623495,513988.5130348693,517400.64271267795,5139.922442457613,286266,194.78553745009665,194.80581890216257,2895
8,222843323003,0,685443.0017080806,690998.2649961503,28608023,513559.7084883684,516684.8092360191,5135.625562411529,286110,201.44142910558517,201.46189762161484,2815
9,222600138497,0,694826.8594171491,701092.1733326846,28660652,515066.47198939277,518514.2884579975,5150.706151760403,286637,195.4669657190791,195.48626271138662,2815
10,222480616614,0,677440.004054291,683618.3919533774,28068612,504700.05751024245,508137.1046359899,5047.036178679708,280717,203.21708336427824,203.24215860372237,2883
11,221423088024,0,684942.6000171717,691804.1499192081,28132760,508268.74922727817,512052.95272777486,5082.73910949267,281359,199.4733786857482,199.49734428210104,2849
