SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT
0,36990506686,0,1.7533296678130288E7,1.764822314026962E7,81070691,1.7533296678130288E7,1.764822314026962E7,17533.96621210507,81074
