SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT
0,313816263134,0,907533.8453010336,908004.3456348451,8899965,907533.8453010336,908004.3456348451,909.4740392420649,8919
