SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT
0,3839954095,0,3169984.770351792,3272077.9492005394,12172596,3169984.770351792,3272077.9492005394,3170.086212118254,12173
