SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,138398901737,0,4767519.5487836115,4862375.491380891,41196883,4762917.795783144,4857640.382880457,4763.697155457413,41206,231231.352680763,233848.46795037738,2029
