SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,242370562723,0,309508.0313229078,1144647.122721258,17148097,284357.9650337618,1144739.2876967103,28.435796503376178,1723,15786.180074838243,1164368.4075118545,81903
1,229872319461,0,257845.52509958003,1182034.44294232,13995232,244796.60766439984,1182144.8060175742,24.500249840560393,1408,22804.91497784309,1203763.4371154585,72759
2,231644833310,0,305669.24073334713,1170758.306065095,16242130,281881.13271068234,1171154.9149698769,28.19824955602373,1633,17161.975757796034,1255450.4794573532,81947
3,230205360134,0,295420.7413983971,1198842.8883211089,15155440,264633.2820597189,1199322.3886226101,26.463328205971894,1523,11929.342160630062,1305455.6169449347,74560
4,236390561339,0,302009.46421747626,1137792.6964767268,15727471,267354.1601746397,1137920.5798902044,26.735416017463972,1580,10329.480099225728,1166347.2608609004,72529
5,225036713257,0,316956.3263052007,1065787.4438507648,16842060,301025.2816954205,1064772.1644172592,30.128328984680863,1695,29905.54425844552,908646.4254010189,93375
6,240503628440,0,206745.89315036582,1218359.6389002341,11419905,190932.67032125447,1216222.8616654056,19.093267032125446,1148,12290.6796352647,912204.3465850248,60095
7,228728894426,0,262293.2443767294,1206962.0203673856,13345834,234577.23666547393,1207742.2915288361,23.486029187547825,1343,10762.6321463459,1383798.415950359,67814
8,229877098845,0,233025.66228588653,1135258.8204633566,11941766,208997.50449867392,1135668.633339751,20.915366839122647,1202,11115.585152392463,1211151.1035279073,69169
9,228712331049,0,286021.48816292715,1144569.013891118,14221408,250053.26008306647,1144890.7270846218,25.04340910586462,1432,10213.480614324615,1208311.7051995506,76158
10,228951128681,0,294005.9212496777,1202345.987620941,14407524,252887.92561783458,1202716.7125428764,25.31510795900695,1449,8164.122466109128,1287824.6154532612,67220
11,227071995869,0,301136.83741982415,1157002.0716606707,16069233,284521.39046363207,1157331.849876394,28.466595351386307,1616,24214.485863700545,1225380.7604731394,82477
