SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,231240471646,0,343167.7385067852,5174453.386312472,18438055,320359.14592583576,5116136.0497183185,32.03591459258357,1852,1,20078.993802442692,1446926.9677893345,81945
1,231521360215,0,390899.5557829669,5243391.344020926,20865459,361949.89491328475,5155688.187840614,36.19536290596942,2095,1,18729.166962650797,1003276.6338586458,84324
2,231096194198,0,348662.03820941725,5070008.444688155,18347249,319001.35896153154,5065926.9027657425,31.900135896153152,1843,,16061.366003917123,4298660.127726064,82751
3,231465576487,0,282459.30156686186,4886861.052108438,15275161,265429.87917449826,4833717.731412602,26.492726429495505,1537,,22261.348826551937,1627354.4876226846,84309
4,234122246436,0,337404.87985887466,5276557.820916683,17385945,298476.5483151235,5272351.908816982,29.847654831512347,1747,,12004.208111821024,4526125.1803561,84055
5,230755884857,0,350258.6511560186,5175240.913345188,18568103,323285.362998347,5167929.969237449,32.328536299834695,1865,1,17512.737493383633,3914240.5790420584,81897
