SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,199154829203,0,1431882.4578698876,5870839.927390969,66292497,1338529.5102649934,5869095.957158827,133.86569346865608,6665,1,100581.62503979963,5557439.166937879,351157
1,194847494389,0,1647930.7379952103,6377569.024949461,71517881,1475235.413734053,6358496.34819048,147.49986579767193,7187,,64668.18641355852,3919024.043936776,343600
