SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,235352398284,0,231837.41062256348,1579734.5634538468,12241289,209084.4723010641,1578628.2465600295,20.93880997663911,1232,10078.651180976878,1383671.6792529246,60844
1,258972785356,0,237580.94481340534,1638630.6917522189,13572303,210678.5078787273,1636844.5645827993,21.06785078787273,1364,8888.63801248509,1343292.0196842076,67697
2,230004534044,0,274376.5543115363,1536421.7159084105,14980936,261907.8804267226,1532776.9764889139,26.19078804267226,1506,27251.979031459974,1057462.389058501,79064
3,235769792495,0,269853.9373511007,1499491.6112627683,14768127,251771.01515775756,1499103.5232764527,25.177101515775757,1484,17047.36829820174,1423407.170727771,71873
4,234412871503,0,389199.5589247441,1623037.7482260242,20924842,358973.39365565975,1621993.5965413114,35.90246419748809,2104,23175.03685306432,1448172.4271922335,112154
5,233507238976,0,258528.14003367332,1331487.2061088632,13433343,231259.79407238093,1330697.946137612,23.024647212554573,1351,10421.83037410546,1189093.2217671797,66866
6,257149720968,0,321367.85071247467,1663076.777701258,17307742,270503.8906445328,1661542.5052112387,27.05038906445328,1739,7885.95642011623,1391446.0743473668,82258
7,233530426937,0,273674.71234647674,1631920.243801071,14267120,245521.94226694017,1631541.814713508,24.562106747523597,1434,10732.952681090108,1554867.3128018586,67091
8,252756598251,0,230928.07193012728,1455202.7444514828,13689077,217758.90473625742,1453835.552600313,21.775890473625743,1376,18136.008157822107,1230666.7462841286,70923
9,231219240301,0,271007.8209577414,1717806.1284657186,13483963,234409.5583457619,1712507.8187297273,23.44095583457619,1355,8203.43051846124,1050755.8623680712,66037
10,253056749764,0,180053.54805170887,1390131.1696821142,10448141,166146.19463503937,1388666.914607778,16.628680286324244,1052,12024.508459401764,1182056.2590761757,62963
11,239653495865,0,231417.29958836426,1471962.5175641568,12339942,206926.16988961026,1471338.0933033072,20.696545963679316,1240,8756.092805870896,1348961.774234346,57703
