SLAVE_INDEX,DURATION,FAILURES,READS_PER_SEC,READS_PER_SEC_NET,READ_COUNT,REQ_PER_SEC,REQ_PER_SEC_NET,TRANSACTIONS_PER_SEC,TRANSACTION_COUNT,TRANSACTION_ERRORS,WRITES_PER_SEC,WRITES_PER_SEC_NET,WRITE_COUNT
0,235977265517,0,411558.08012343233,4684961.477762268,20535194,349864.2117880305,4681314.618767111,34.98642117880305,2064,,11519.557210124334,4061809.174088176,104806
1,236412479885,0,426103.2126588207,4477725.812564799,20808848,353788.4296154148,4476690.378033522,35.37884296154149,2091,,9851.292833844582,4273402.040379218,101152
2,229238547828,0,341076.6295806889,4346144.875621003,19238063,337533.668456388,4342098.027808708,33.763953189708864,1935,2,116891.25885771768,3713728.2037949963,105869
3,231410872343,0,474151.9013253659,4364923.180745797,26279224,456504.0481046159,4365187.49285511,45.65040481046159,2641,2,53837.69606997361,4418958.085738553,130776
4,234243973008,0,435567.9723623409,4366770.796035902,22237020,381482.6006086745,4284752.8994199075,38.14826006086745,2234,1,13715.91563008626,847499.7662339206,102980
5,229583374133,0,446852.2419078015,4554318.994599005,23166024,405604.2836362124,4551032.07736327,40.56042836362124,2328,1,20524.568528199114,3968839.166428167,113976
